episode,avg_score,avg_hits_per_agent,avg_false_positives_per_agent,avg_repeats_per_agent
1275,0.004999998211860657,0.0,0.0,0.0
1276,0.1260000228881836,0.0,0.0,0.0
1277,0.08500001430511475,0.0,0.0,0.0
1278,0.09800001382827758,0.0,0.0,0.0
1279,0.09800001978874207,0.0,0.0,0.0
1280,0.16500002145767212,0.0,0.0,0.0
1281,0.14550005197525023,0.5,0.0,0.0
1282,0.11400001049041748,0.0,0.0,0.0
1283,0.10800001621246338,0.0,0.0,0.0
1284,0.05000000596046448,0.0,0.0,0.0
1285,0.3394999742507935,0.5,0.0,0.0
1286,0.15150003433227538,0.0,0.0,0.0
1287,0.11000001430511475,0.0,0.0,0.0
1288,0.3319998741149902,0.5,0.0,0.0
1289,0.10100001096725464,0.0,0.0,0.0
1290,0.053500008583068845,0.0,0.0,0.0
1291,0.05950000882148743,0.0,0.0,0.0
1292,0.05750000476837158,0.0,0.0,0.0
1293,0.32649984359741213,0.5,0.0,0.0
1294,0.10000001192092896,0.0,0.0,0.0
1295,0.14050002098083497,0.0,0.0,0.0
1296,0.06000000834465027,0.0,0.0,0.0
1297,0.10900001525878907,0.0,0.0,0.0
1298,0.09000000953674317,0.0,0.0,0.0
1299,0.08500001430511475,0.0,0.0,0.0
1300,0.12450001239776612,0.0,0.0,0.0
1301,0.0805000126361847,0.0,0.0,0.0
1302,0.14050002098083497,0.0,0.0,0.0
1303,0.13150001764297486,0.0,0.0,0.0
1304,0.14050002098083497,0.0,0.0,0.0
1305,0.13050001859664917,0.0,0.0,0.0
1306,0.11300002336502075,0.0,0.0,0.0
1307,0.0970000147819519,0.0,0.0,0.0
1308,0.11000001430511475,0.0,0.0,0.0
1309,0.3989999771118164,0.5,0.0,0.0
1310,-0.02499999701976776,0.0,0.0,0.0
1311,0.18350003957748412,0.5,0.0,0.0
1312,0.434999942779541,1.0,0.0,0.0
1313,0.09950001239776611,0.0,0.0,0.0
1314,0.13500001430511474,0.0,0.0,0.0
1315,0.26749980449676514,0.5,0.0,0.0
1316,0.16400002241134642,0.0,0.0,0.0
1317,-0.09850001335144043,0.0,0.0,0.0
1318,0.34000000953674314,0.5,0.0,0.0
1319,0.36949996948242186,0.5,0.0,0.0
1320,0.12950001955032348,0.0,0.0,0.0
1321,0.05,0.0,0.0,0.0
1322,0.14600002765655518,0.0,0.0,0.0
1323,0.08700001239776611,0.0,0.0,0.0
1324,0.15300002098083496,0.0,0.0,0.0
1325,0.042000004649162294,0.0,0.0,0.0
1326,0.11000001430511475,0.0,0.0,0.0
1327,0.14800002574920654,0.0,0.0,0.0
1328,0.14100003242492676,0.0,0.0,0.0
1329,0.10950000286102295,0.0,0.0,0.0
1330,0.14600002765655518,0.0,0.0,0.0
1331,0.09050001502037049,0.0,0.0,0.0
1332,0.3490000247955322,0.5,0.0,0.0
1333,-0.08300000429153442,0.0,0.0,0.0
1334,0.11800001859664917,0.0,0.0,0.0
1335,0.05000000596046448,0.0,0.0,0.0
1336,0.5039999485015869,1.0,0.0,0.0
1337,0.17350002527236938,0.0,0.0,0.0
1338,0.1600000262260437,0.5,0.0,0.0
1339,0.11750001907348633,0.0,0.0,0.0
1340,0.08500001430511475,0.0,0.0,0.0
1341,0.156000018119812,0.0,0.0,0.0
1342,0.2899998426437378,0.5,0.0,0.0
1343,0.10950000286102295,0.0,0.0,0.0
1344,0.07650001049041748,0.0,0.0,0.0
1345,0.325,0.5,0.0,0.0
1346,0.3494999885559082,0.5,0.0,0.0
1347,-0.09050001502037049,0.0,0.0,0.0
1348,0.15500003099441528,0.5,0.0,0.0
1349,0.1565000295639038,0.0,0.0,0.0
1350,0.1250000238418579,0.0,0.0,0.0
1351,0.02300000637769699,0.0,0.0,0.0
1352,0.403000020980835,0.5,0.0,0.0
1353,0.09450001716613769,0.0,0.0,0.0
1354,0.3614999771118164,0.5,0.0,0.0
1355,0.09400001764297486,0.0,0.0,0.0
1356,0.07850000858306885,0.0,0.0,0.0
1357,0.3459999322891235,0.5,0.0,0.0
1358,0.13600001335144044,0.0,0.0,0.0
1359,0.4119998931884766,0.5,0.0,0.0
1360,0.1260000228881836,0.5,0.0,0.0
1361,-0.16650002002716063,0.0,0.0,0.0
1362,0.09450001120567322,0.0,0.0,0.0
1363,-0.0025000013411045074,0.0,0.0,0.0
1364,0.18450002670288085,0.0,0.0,0.0
1365,0.14050002098083497,0.0,0.0,0.0
1366,0.0910000205039978,0.5,0.0,0.0
1367,0.10400002002716065,0.0,0.0,0.0
1368,0.09700000882148743,0.0,0.0,0.0
1369,0.11250002384185791,0.0,0.0,0.0
1370,0.12750000953674318,0.0,0.0,0.0
1371,0.1510000228881836,0.0,0.0,0.0
1372,0.1420000195503235,0.0,0.0,0.0
1373,-0.01250000149011612,0.0,0.0,0.0
1374,0.26250007152557375,0.5,0.0,0.0
1375,0.1510000228881836,0.0,0.0,0.0
1376,0.09950001239776611,0.0,0.0,0.0
1377,0.8440000534057617,1.5,0.0,0.0
1378,0.21949989795684816,0.5,0.0,0.0
1379,0.14050002098083497,0.0,0.0,0.0
1380,0.10000001192092896,0.0,0.0,0.0
1381,-0.0065000027418136595,0.0,0.0,0.0
1382,0.15600003004074098,0.0,0.0,0.0
1383,0.12850003242492675,0.0,0.0,0.0
1384,0.0830000102519989,0.0,0.0,0.0
1385,0.10450001955032348,0.0,0.0,0.0
1386,0.13950002193450928,0.0,0.0,0.0
1387,0.156000018119812,0.0,0.0,0.0
1388,0.17899999618530274,0.5,0.0,0.0
1389,0.10000001192092896,0.0,0.0,0.0
1390,0.09700002074241638,0.0,0.0,0.0
1391,0.3444998741149902,0.5,0.0,0.0
1392,0.15300002098083496,0.0,0.0,0.0
1393,0.09150002002716065,0.0,0.0,0.0
1394,0.1250000238418579,0.0,0.0,0.0
1395,0.12000001668930053,0.0,0.0,0.0
1396,0.0020000159740447996,0.0,0.0,0.0
1397,0.14000003337860106,0.0,0.0,0.0
1398,0.33599984645843506,0.5,0.0,0.0
1399,0.023000001907348633,0.0,0.0,0.0
1400,0.118500018119812,0.0,0.0,0.0
1401,0.10450000762939453,0.0,0.0,0.0
1402,0.37049992084503175,0.5,0.0,0.0
1403,0.16150002479553222,0.0,0.0,0.0
1404,0.3789999008178711,0.5,0.0,0.0
1405,0.13650001287460328,0.0,0.0,0.0
1406,0.11750001907348633,0.0,0.0,0.0
1407,0.32900009155273435,0.5,0.0,0.0
1408,0.33799991607666013,0.5,0.0,0.0
1409,0.0930000126361847,0.0,0.0,0.0
1410,0.08200002312660218,0.0,0.0,0.0
1411,0.1725000262260437,0.0,0.0,0.0
1412,0.3349999189376831,0.5,0.0,0.0
1413,0.1445000171661377,0.0,0.0,0.0
1414,0.15800002813339234,0.0,0.0,0.0
1415,0.1500000238418579,0.0,0.0,0.0
1416,0.11000001430511475,0.0,0.0,0.0
1417,0.42999992370605467,0.5,0.0,0.0
1418,0.35500001907348633,0.5,0.0,0.0
1419,0.02950000762939453,0.0,0.0,0.0
1420,0.08400001525878906,0.0,0.0,0.0
1421,0.0580000102519989,0.0,0.0,0.0
1422,0.3419999837875366,0.5,0.0,0.0
1423,0.09950001239776611,0.0,0.0,0.0
1424,0.15050002336502075,0.0,0.0,0.0
1425,0.6084999084472656,1.0,0.0,0.0
1426,0.13450002670288086,0.0,0.0,0.0
1427,0.3194999933242798,0.5,0.0,0.0
1428,0.0970000147819519,0.0,0.0,0.0
1429,0.1475000262260437,0.0,0.0,0.0
1430,0.09000000953674317,0.0,0.0,0.0
1431,0.14650002717971802,0.0,0.0,0.0
1432,0.618499755859375,1.0,0.0,0.0
1433,0.11500000953674316,0.0,0.0,0.0
1434,0.17900002002716064,0.0,0.0,0.0
1435,-0.010000000894069671,0.0,0.0,0.0
1436,0.3699999570846558,0.5,0.0,0.0
1437,0.10650001764297486,0.0,0.0,0.0
1438,0.1565000295639038,0.0,0.0,0.0
1439,0.06600000858306884,0.0,0.0,0.0
1440,0.17250001430511475,0.0,0.0,0.0
1441,0.33499979972839355,0.5,0.0,0.0
1442,-0.1940000295639038,0.0,0.0,0.0
1443,0.0955000102519989,0.0,0.0,0.0
1444,0.33249995708465574,0.5,0.0,0.0
1445,0.3159998893737793,0.5,0.0,0.0
1446,0.11000001430511475,0.0,0.0,0.0
1447,0.09450001716613769,0.0,0.0,0.0
1448,0.10000001192092896,0.0,0.0,0.0
1449,0.143500018119812,0.0,0.0,0.0
1450,0.16400002241134642,0.0,0.0,0.0
1451,0.3299999237060547,0.5,0.0,0.0
1452,0.8585000991821289,1.5,0.0,0.0
1453,-0.0004999935626983643,0.0,0.0,0.0
1454,0.6170000076293946,1.0,0.0,0.0
1455,0.14700002670288087,0.0,0.0,0.0
1456,0.3379999876022339,0.5,0.0,0.0
1457,0.1585000276565552,0.0,0.0,0.0
1458,0.03550001084804535,0.0,0.0,0.0
1459,0.1095000147819519,0.0,0.0,0.0
1460,0.12000001668930053,0.0,0.0,0.0
1461,0.10500000715255738,0.0,0.0,0.0
1462,0.13550002574920655,0.0,0.0,0.0
1463,0.5974998474121094,1.0,0.0,0.0
1464,0.32049992084503176,0.5,0.0,0.0
1465,0.3499999284744263,0.5,0.0,0.0
1466,0.6404997825622558,1.0,0.0,0.0
1467,-0.010000000149011612,0.0,0.0,0.0
1468,0.12550002336502075,0.0,0.0,0.0
1469,0.34449989795684816,0.5,0.0,0.0
1470,0.3959999084472656,0.5,0.0,0.0
1471,0.12300002574920654,0.0,0.0,0.0
1472,0.12950001955032348,0.0,0.0,0.0
1473,0.1839998960494995,0.5,0.0,0.0
1474,0.03450000286102295,0.0,0.0,0.0
1475,0.3959999084472656,0.5,0.0,0.0
1476,0.015999999642372132,0.0,0.0,0.0
1477,0.03750000298023224,0.0,0.0,0.0
1478,0.32900009155273435,1.0,0.0,0.0
1479,0.118500018119812,0.0,0.0,0.0
1480,0.06850000619888305,0.0,0.0,0.0
1481,0.26999990940093993,0.5,0.0,0.0
1482,0.7345000267028808,1.5,0.0,0.0
1483,-0.10600000619888306,0.0,0.0,0.0
1484,0.10500000715255738,0.0,0.0,0.0
1485,0.14750001430511475,0.0,0.0,0.0
1486,0.3399999141693115,0.5,0.0,0.0
1487,0.3789998531341553,0.5,0.0,0.0
1488,0.16150002479553222,0.0,0.0,0.0
1489,0.34399995803833006,0.5,0.0,0.0
1490,0.13000001907348632,0.0,0.0,0.0
1491,0.06850001215934753,0.0,0.0,0.0
1492,0.12450001239776612,0.0,0.0,0.0
1493,0.4180000305175781,0.5,0.0,0.0
1494,0.1700000286102295,0.5,0.0,0.0
1495,0.2899999380111694,0.5,0.0,0.0
1496,0.15300002098083496,0.0,0.0,0.0
1497,0.09450001716613769,0.0,0.0,0.0
1498,0.07000001072883606,0.0,0.0,0.0
1499,0.156000018119812,0.0,0.0,0.0
1500,0.10500000715255738,0.0,0.0,0.0
1501,0.47949995994567873,1.0,0.0,0.0
1502,0.3749998569488525,0.5,0.0,0.0
1503,0.42399988174438474,1.0,0.0,0.0
1504,0.30299992561340333,0.5,0.0,0.0
1505,-0.2320000171661377,0.0,0.0,0.0
1506,0.11200002431869507,0.0,0.0,0.0
1507,0.3864999294281006,0.5,0.0,0.0
1508,0.11000001430511475,0.0,0.0,0.0
1509,0.6084997177124023,1.0,0.0,0.0
1510,0.02250000089406967,0.0,0.0,0.0
1511,0.09000000953674317,0.0,0.0,0.0
1512,0.03300000429153442,0.0,0.0,0.0
1513,0.03850000202655792,0.0,0.0,0.0
1514,0.33049983978271485,0.5,0.0,0.0
1515,0.0895000159740448,0.0,0.0,0.0
1516,0.33949990272521974,0.5,0.0,0.0
1517,0.3289999008178711,0.5,0.0,0.0
1518,0.1565000295639038,0.0,0.0,0.0
1519,0.18400002717971803,0.0,0.0,0.0
1520,0.08050001859664917,0.0,0.0,0.0
1521,0.38500003814697265,0.5,0.0,0.0
1522,0.10500000715255738,0.0,0.0,0.0
1523,0.12450002431869507,0.0,0.0,0.0
1524,0.14000000953674316,0.0,0.0,0.0
1525,0.4034999370574951,0.5,0.0,0.0
1526,0.13700002431869507,0.0,0.0,0.0
1527,0.09450001716613769,0.0,0.0,0.0
1528,0.3799999713897705,0.5,0.0,0.0
1529,0.11500000953674316,0.0,0.0,0.0
1530,0.385499906539917,0.5,0.0,0.0
1531,0.17400002479553223,0.0,0.0,0.0
1532,0.028000003099441527,0.0,0.0,0.0
1533,0.3549999713897705,0.5,0.0,0.0
1534,0.18000001907348634,0.0,0.0,0.0
1535,0.15450003147125244,0.5,0.0,0.0
1536,0.1285000205039978,0.0,0.0,0.0
1537,0.2635000228881836,0.5,0.0,0.0
1538,0.07500001192092895,0.0,0.0,0.0
1539,0.35699996948242185,0.5,0.0,0.0
1540,0.36000001430511475,0.5,0.0,0.0
1541,0.004500001668930054,0.0,0.0,0.0
1542,0.11200001239776611,0.0,0.0,0.0
1543,0.03950000405311584,0.0,0.0,0.0
1544,0.10000001192092896,0.0,0.0,0.0
1545,0.24199998378753662,0.5,0.0,0.0
1546,-0.07700000405311584,0.0,0.0,0.0
1547,0.1065000057220459,0.0,0.0,0.0
1548,0.10800001621246338,0.0,0.0,0.0
1549,0.09000000953674317,0.0,0.0,0.0
1550,0.07550000548362731,0.0,0.0,0.0
1551,-0.06050001382827759,0.0,0.0,0.0
1552,0.07500001192092895,0.0,0.0,0.0
1553,0.06450001001358033,0.0,0.0,0.0
1554,0.04700000584125519,0.0,0.0,0.0
1555,0.13400001525878907,0.0,0.0,0.0
1556,0.24799985885620118,0.5,0.0,0.0
1557,0.003500001132488251,0.0,0.0,0.0
1558,0.3574999809265137,0.5,0.0,0.0
1559,0.15400002002716065,0.0,0.0,0.0
1560,0.0815000057220459,0.0,0.0,0.0
1561,0.02900000512599945,0.0,0.0,0.0
1562,0.3299999475479126,0.5,0.0,0.0
1563,0.14200003147125245,0.0,0.0,0.0
1564,0.14500001668930054,0.0,0.0,0.0
1565,0.24999990463256835,0.5,0.0,0.0
1566,0.1635000228881836,0.0,0.0,0.0
1567,0.10000002384185791,0.0,0.0,0.0
1568,0.10050001144409179,0.0,0.0,0.0
1569,0.1565000295639038,0.0,0.0,0.0
1570,0.2585000514984131,0.5,0.0,0.0
1571,0.3239999294281006,0.5,0.0,0.0
1572,0.08550001382827759,0.0,0.0,0.0
1573,0.156000018119812,0.0,0.0,0.0
1574,0.16700003147125245,0.0,0.0,0.0
1575,0.1565000295639038,0.0,0.0,0.0
1576,0.14100003242492676,0.0,0.0,0.0
1577,-0.01249999850988388,0.0,0.0,0.0
1578,0.07350001335144044,0.0,0.0,0.0
1579,0.1725000262260437,0.0,0.0,0.0
1580,0.49499993324279784,1.0,0.0,0.0
1581,0.3394998788833618,0.5,0.0,0.0
1582,0.3974999189376831,0.5,0.0,0.0
1583,0.34449989795684816,0.5,0.0,0.0
1584,0.09750001430511475,0.5,0.0,0.0
1585,0.14850002527236938,0.0,0.0,0.0
1586,0.1845000147819519,0.5,0.0,0.0
1587,0.6249999046325684,1.0,0.0,0.0
1588,0.06050001382827759,0.0,0.0,0.0
1589,0.12000001668930053,0.0,0.0,0.0
1590,0.14500001668930054,0.0,0.0,0.0
1591,0.079500013589859,0.0,0.0,0.0
1592,0.39599997997283937,0.5,0.0,0.0
1593,0.18350002765655518,0.0,0.0,0.0
1594,0.1575000286102295,0.0,0.0,0.0
1595,0.13000001907348632,0.0,0.0,0.0
1596,0.015000009536743164,0.0,0.0,0.0
1597,0.08900001645088196,0.0,0.0,0.0
1598,0.053500020503997804,0.0,0.0,0.0
1599,0.5759998321533203,1.0,0.0,0.0
1600,0.27549984455108645,0.5,0.0,0.0
1601,0.07150000333786011,0.0,0.0,0.0
1602,0.25900003910064695,0.5,0.0,0.0
1603,0.5799999237060547,1.0,0.0,0.0
1604,0.0930000126361847,0.0,0.0,0.0
1605,0.3734999179840088,0.5,0.0,0.0
1606,0.341499924659729,0.5,0.0,0.0
1607,0.37499992847442626,0.5,0.0,0.0
1608,0.13550002574920655,0.0,0.0,0.0
1609,0.3775000095367432,0.5,0.0,0.0
1610,0.14000000953674316,0.0,0.0,0.0
1611,0.5869998455047607,1.0,0.0,0.0
1612,0.14950003623962402,0.5,0.0,0.0
1613,0.15950002670288085,0.0,0.0,0.0
1614,0.16200002431869506,0.0,0.0,0.0
1615,0.09000001549720764,0.0,0.0,0.0
1616,0.3304999113082886,0.5,0.0,0.0
1617,0.156000018119812,0.0,0.0,0.0
1618,0.09500001668930054,0.0,0.0,0.0
1619,0.18950002193450927,0.0,0.0,0.0
1620,0.12300001382827759,0.0,0.0,0.0
1621,0.6019997119903564,1.0,0.0,0.0
1622,0.11900001764297485,0.0,0.0,0.0
1623,0.3614999771118164,0.5,0.0,0.0
1624,0.0880000114440918,0.0,0.0,0.0
1625,0.13650002479553222,0.0,0.0,0.0
1626,0.015000015497207642,0.0,0.0,0.0
1627,0.050500011444091795,0.0,0.0,0.0
1628,-0.07499998807907104,0.0,0.0,0.0
1629,0.8055000305175781,1.5,0.0,0.0
1630,-0.004500000551342964,0.0,0.0,0.0
1631,0.3404999256134033,0.5,0.0,0.0
1632,0.0755000114440918,0.0,0.0,0.0
1633,0.43999996185302737,1.0,0.0,0.0
1634,0.3769999504089355,0.5,0.0,0.0
1635,0.37049996852874756,0.5,0.0,0.0
1636,0.14900002479553223,0.0,0.0,0.0
1637,0.03400000333786011,0.0,0.0,0.0
1638,0.09450001716613769,0.0,0.0,0.0
1639,0.03950000405311584,0.0,0.0,0.0
1640,0.156000018119812,0.0,0.0,0.0
1641,0.10650001764297486,0.0,0.0,0.0
1642,0.14800002574920654,0.0,0.0,0.0
1643,-0.06450000405311584,0.0,0.0,0.0
1644,0.11200001239776611,0.0,0.0,0.0
1645,0.14400001764297485,0.0,0.0,0.0
1646,0.14500001668930054,0.0,0.0,0.0
1647,0.16800003051757811,0.0,0.0,0.0
1648,0.3074999570846558,0.5,0.0,0.0
1649,0.0895000159740448,0.0,0.0,0.0
1650,0.3534999847412109,0.5,0.0,0.0
1651,-0.18200000524520873,0.0,0.0,0.0
1652,0.1510000228881836,0.0,0.0,0.0
1653,0.11800001859664917,0.0,0.0,0.0
1654,0.06050000786781311,0.0,0.0,0.0
1655,0.3230000019073486,0.5,0.0,0.0
1656,0.09000001549720764,0.0,0.0,0.0
1657,-0.03999999761581421,0.0,0.0,0.0
1658,0.1500000238418579,0.5,0.0,0.0
1659,0.14050002098083497,0.0,0.0,0.0
1660,0.14200003147125245,0.0,0.0,0.0
1661,0.1500000238418579,0.0,0.0,0.0
1662,-0.16150002479553222,0.0,0.0,0.0
1663,0.10250000953674317,0.0,0.0,0.0
1664,0.06500000953674316,0.0,0.0,0.0
1665,0.1725000262260437,0.0,0.0,0.0
1666,0.41499991416931153,1.0,0.0,0.0
1667,0.2450000524520874,0.5,0.0,0.0
1668,0.16700003147125245,0.0,0.0,0.0
1669,-0.04700000882148743,0.0,0.0,0.0
1670,-0.009499992430210113,0.0,0.0,0.0
1671,0.391499924659729,0.5,0.0,0.0
1672,0.18400003910064697,0.0,0.0,0.0
1673,0.22950005531311035,0.5,0.0,0.0
1674,0.04400000274181366,0.0,0.0,0.0
1675,0.09450001120567322,0.0,0.0,0.0
1676,0.37349984645843504,0.5,0.0,0.0
1677,0.08500001430511475,0.0,0.0,0.0
1678,0.14500002861022948,0.0,0.0,0.0
1679,0.1640000343322754,0.0,0.0,0.0
1680,0.10400002002716065,0.0,0.0,0.0
1681,0.13400001525878907,0.0,0.0,0.0
1682,0.05400000214576721,0.0,0.0,0.0
1683,0.3729999542236328,0.5,0.0,0.0
1684,0.1350000262260437,0.0,0.0,0.0
1685,0.10350000858306885,0.0,0.0,0.0
1686,0.15450003147125244,0.5,0.0,0.0
1687,0.06800001263618469,0.0,0.0,0.0
1688,0.09000000953674317,0.0,0.0,0.0
1689,0.08000001311302185,0.0,0.0,0.0
1690,-0.03450000286102295,0.0,0.0,0.0
1691,0.17950003147125243,0.5,0.0,0.0
1692,0.1545000195503235,0.0,0.0,0.0
1693,0.17400002479553223,0.0,0.0,0.0
1694,0.10000001192092896,0.0,0.0,0.0
1695,0.04500000774860382,0.0,0.0,0.0
1696,0.07450000643730163,0.0,0.0,0.0
1697,0.1325000286102295,0.0,0.0,0.0
1698,0.1790000319480896,0.0,0.0,0.0
1699,0.3010000228881836,0.5,0.0,0.0
1700,0.3589998722076416,0.5,0.0,0.0
1701,0.15450003147125244,0.5,0.0,0.0
1702,0.14650002717971802,0.0,0.0,0.0
1703,0.1625000238418579,0.0,0.0,0.0
1704,0.08550001382827759,0.0,0.0,0.0
1705,0.16150002479553222,0.0,0.0,0.0
1706,0.409999942779541,0.5,0.0,0.0
1707,0.4199999809265137,0.5,0.0,0.0
1708,0.1475000262260437,0.0,0.0,0.0
1709,0.34449989795684816,0.5,0.0,0.0
1710,0.04400000274181366,0.0,0.0,0.0
1711,0.15050002336502075,0.0,0.0,0.0
1712,0.41449995040893556,1.0,0.0,0.0
1713,-0.0004999998956918717,0.0,0.0,0.0
1714,0.1575000286102295,0.0,0.0,0.0
1715,-0.19850002527236937,0.0,0.0,0.0
1716,0.15800001621246337,0.0,0.0,0.0
1717,0.37449986934661866,0.5,0.0,0.0
1718,0.049500000476837155,0.0,0.0,0.0
1719,-0.1290000319480896,0.0,0.0,0.0
1720,0.3204998016357422,0.5,0.0,0.0
1721,0.14000000953674316,0.0,0.0,0.0
1722,0.18900002241134645,1.0,0.0,0.0
1723,0.0,0.0,0.0,0.0
1724,0.5559999465942382,1.0,0.0,0.0
1725,0.1725000262260437,0.0,0.0,0.0
1726,0.35,0.5,0.0,0.0
1727,0.07450001239776612,0.0,0.0,0.0
1728,0.09100001454353332,0.0,0.0,0.0
1729,0.13650002479553222,0.0,0.0,0.0
1730,0.06450001001358033,0.0,0.0,0.0
1731,0.12400002479553222,0.0,0.0,0.0
1732,0.09450001716613769,0.0,0.0,0.0
1733,0.15700002908706664,0.0,0.0,0.0
1734,0.06950001120567321,0.0,0.0,0.0
1735,0.07300001382827759,0.0,0.0,0.0
1736,0.1565000295639038,0.0,0.0,0.0
1737,0.11350002288818359,0.0,0.0,0.0
1738,0.15300002098083496,0.0,0.0,0.0
1739,0.4024999141693115,0.5,0.0,0.0
1740,0.08350001573562622,0.0,0.0,0.0
1741,0.050500011444091795,0.0,0.0,0.0
1742,0.16150002479553222,0.0,0.0,0.0
1743,0.04950000643730164,0.0,0.0,0.0
1744,0.10000001192092896,0.0,0.0,0.0
1745,0.32349989414215086,0.5,0.0,0.0
1746,0.143500018119812,0.0,0.0,0.0
1747,0.08600001335144043,0.0,0.0,0.0
1748,0.16150002479553222,0.0,0.0,0.0
1749,0.14450000524520873,0.5,0.0,0.0
1750,0.4174999237060547,0.5,0.0,0.0
1751,-0.034999996423721313,0.0,0.0,0.0
1752,0.0440000057220459,0.0,0.0,0.0
1753,0.13000001907348632,0.0,0.0,0.0
1754,0.3265000104904175,0.5,0.0,0.0
1755,0.4034999370574951,0.5,0.0,0.0
1756,0.05950000286102295,0.0,0.0,0.0
1757,0.13400001525878907,0.0,0.0,0.0
1758,-0.014499998092651368,0.0,0.0,0.0
1759,0.02850000262260437,0.0,0.0,0.0
1760,0.1160000205039978,0.0,0.0,0.0
1761,0.14100003242492676,0.0,0.0,0.0
1762,0.14950002431869508,0.0,0.0,0.0
1763,0.11500002145767212,0.0,0.0,0.0
1764,0.09000000953674317,0.0,0.0,0.0
1765,0.10000001192092896,0.0,0.0,0.0
1766,0.2239999771118164,0.5,0.0,0.0
1767,0.1725000262260437,0.0,0.0,0.0
1768,0.14950002431869508,0.0,0.0,0.0
1769,0.3404997825622559,0.5,0.0,0.0
1770,0.13450002670288086,0.0,0.0,0.0
1771,0.5274999141693115,1.0,0.0,0.0
1772,0.1190000295639038,0.0,0.0,0.0
1773,0.32499992847442627,0.5,0.0,0.0
1774,0.35500001907348633,0.5,0.0,0.0
1775,0.1565000295639038,0.0,0.0,0.0
1776,0.14500002861022948,0.0,0.0,0.0
1777,0.13100001811981202,0.0,0.0,0.0
1778,0.17400002479553223,0.0,0.0,0.0
1779,-0.04649999737739563,0.0,0.0,0.0
1780,0.13500001430511474,0.0,0.0,0.0
1781,0.36949992179870605,0.5,0.0,0.0
1782,0.38049993515014646,0.5,0.0,0.0
1783,0.07350001335144044,0.0,0.0,0.0
1784,0.13000001907348632,0.0,0.0,0.0
1785,0.4094999313354492,1.0,0.0,0.0
1786,0.12350001335144042,0.0,0.0,0.0
1787,0.10000001192092896,0.0,0.0,0.0
1788,0.09000000953674317,0.0,0.0,0.0
1789,0.11450001001358032,0.0,0.0,0.0
1790,-0.11700000762939453,0.0,0.0,0.0
1791,0.3094998836517334,0.5,0.0,0.0
1792,0.0845000147819519,0.0,0.0,0.0
1793,0.15600003004074098,0.0,0.0,0.0
1794,0.15250003337860107,0.0,0.0,0.0
1795,0.3664999485015869,0.5,0.0,0.0
1796,0.13000001907348632,0.0,0.0,0.0
1797,0.3964999198913574,0.5,0.0,0.0
1798,0.07850000262260437,0.0,0.0,0.0
1799,0.1445000410079956,0.5,0.0,0.0
1800,0.14600002765655518,0.0,0.0,0.0
1801,-0.2320000171661377,0.0,0.0,0.0
1802,0.5299999713897705,1.0,0.0,0.0
1803,-0.18050003051757812,0.0,0.0,0.0
1804,0.09000000953674317,0.0,0.0,0.0
1805,0.37649993896484374,0.5,0.0,0.0
1806,0.10750001668930054,0.0,0.0,0.0
1807,0.3954999208450317,0.5,0.0,0.0
1808,0.09000000953674317,0.0,0.0,0.0
1809,0.3689999580383301,0.5,0.0,0.0
1810,-0.17500003576278686,0.0,0.0,0.0
1811,0.09850001335144043,0.0,0.0,0.0
1812,0.3959999084472656,0.5,0.0,0.0
1813,0.08900001645088196,0.0,0.0,0.0
1814,0.14050002098083497,0.0,0.0,0.0
1815,0.07200001478195191,0.0,0.0,0.0
1816,0.12550002336502075,0.0,0.0,0.0
1817,0.27199981212615965,0.5,0.0,0.0
1818,0.4954999923706055,1.0,0.0,0.0
1819,0.6179999351501465,1.0,0.0,0.0
1820,0.42850003242492674,0.5,0.0,0.0
1821,0.41499996185302734,0.5,0.0,0.0
1822,0.09500001668930054,0.0,0.0,0.0
1823,0.40149993896484376,0.5,0.0,0.0
1824,-0.017999997735023497,0.0,0.0,0.0
1825,0.16450002193450927,0.0,0.0,0.0
1826,0.05099998116493225,0.5,0.0,0.0
1827,0.3654998779296875,0.5,0.0,0.0
1828,0.31000003814697263,0.5,0.0,0.0
1829,-0.0029999911785125732,0.0,0.0,0.0
1830,0.13600002527236937,0.0,0.0,0.0
1831,0.08800002336502075,0.0,0.0,0.0
1832,0.05550000667572021,0.0,0.0,0.0
1833,0.05700001120567322,0.0,0.0,0.0
1834,0.16400002241134642,0.0,0.0,0.0
1835,0.13050003051757814,0.0,0.0,0.0
1836,0.13750002384185792,0.0,0.0,0.0
1837,0.41500000953674315,0.5,0.0,0.0
1838,0.37199993133544923,0.5,0.0,0.0
1839,0.19900002479553222,0.5,0.0,0.0
1840,0.10500000715255738,0.0,0.0,0.0
1841,0.010000000149011612,0.0,0.0,0.0
1842,0.12350001335144042,0.0,0.0,0.0
1843,0.16700003147125245,0.0,0.0,0.0
1844,0.19800002574920655,0.5,0.0,0.0
1845,0.06949994564056397,0.5,0.0,0.0
1846,0.2975000381469727,0.5,0.0,0.0
1847,0.09650001525878907,0.0,0.0,0.0
1848,-0.03999999165534973,0.0,0.0,0.0
1849,0.1575000286102295,0.0,0.0,0.0
1850,0.007500000298023224,0.0,0.0,0.0
1851,0.407499885559082,0.5,0.0,0.0
1852,0.15050002336502075,0.0,0.0,0.0
1853,0.1675000309944153,0.0,0.0,0.0
1854,0.15400002002716065,0.0,0.0,0.0
1855,0.48000011444091795,1.0,0.0,0.0
