Episode,Total Reward,Hits,False Positives,Repeats,Avg Loss
16163,48.0,13,7,5,0.0
16164,40.0,11,9,3,0.0
16165,40.0,11,9,3,0.0
16166,50.0,12,8,1,0.0
16167,44.0,12,8,4,0.0
16168,32.0,10,10,4,0.0
16169,74.0,17,3,4,0.0
16170,54.0,14,6,5,0.0
16171,26.0,8,12,1,0.0
16172,16.0,8,12,6,0.0
16173,42.0,13,7,8,0.0
16174,60.0,15,5,5,0.0
16175,40.0,11,9,3,0.0
16176,28.0,9,11,3,0.0
16177,34.0,10,10,3,0.0
16178,56.0,14,6,4,0.0
16179,60.0,14,6,2,0.0
16180,48.0,12,8,2,0.0
16181,32.0,10,10,4,0.0
16182,30.0,9,11,2,0.0
16183,52.0,13,7,3,0.0
16184,24.0,9,11,5,0.0
16185,46.0,12,8,3,0.0
16186,42.0,11,9,2,0.0
16187,48.0,12,8,2,0.0
16188,38.0,10,10,1,0.0
16189,66.0,15,5,2,0.0
16190,42.0,11,9,2,0.0
16191,24.0,9,11,5,0.0
16192,56.0,14,6,4,428558483456.0
16193,42.0,11,9,2,0.0
16194,68.0,15,5,1,0.0
16195,32.0,9,11,1,0.0
16196,40.0,10,10,0,0.0
16197,40.0,11,9,3,0.0
16198,44.0,11,9,1,0.0
16199,24.0,9,11,5,0.0
16200,34.0,11,9,6,0.0
16201,30.0,10,10,5,0.0
16202,22.0,9,11,6,0.0
16203,20.0,8,12,4,0.0
16204,44.0,11,9,1,0.0
16205,22.0,8,12,3,0.0
16206,58.0,14,6,3,0.0
16207,26.0,9,11,4,0.0
16208,70.0,15,5,0,0.0
16209,48.0,12,8,2,0.0
16210,52.0,13,7,3,0.0
16211,46.0,12,8,3,0.0
16212,44.0,12,8,4,0.0
16213,50.0,13,7,4,0.0
16214,46.0,12,8,3,0.0
16215,20.0,8,12,4,0.0
16216,38.0,10,10,1,0.0
16217,54.0,13,7,2,0.0
16218,48.0,12,8,2,0.0
16219,74.0,16,4,1,0.0
16220,58.0,13,7,0,0.0
16221,54.0,14,6,5,0.0
16222,52.0,13,7,3,0.0
16223,26.0,10,10,7,0.0
16224,30.0,9,11,2,15170557952.0
16225,54.0,13,7,2,0.0
16226,44.0,12,8,4,0.0
16227,52.0,13,7,3,0.0
16228,66.0,15,5,2,0.0
16229,44.0,11,9,1,0.0
16230,54.0,13,7,2,0.0
16231,50.0,12,8,1,0.0
16232,48.0,12,8,2,0.0
16233,46.0,11,9,0,0.0
16234,54.0,13,7,2,0.0
16235,54.0,13,7,2,0.0
16236,56.0,13,7,1,0.0
16237,32.0,10,10,4,0.0
16238,50.0,13,7,4,0.0
16239,38.0,11,9,4,0.0
16240,28.0,9,11,3,0.0
16241,58.0,14,6,3,0.0
16242,58.0,14,6,3,0.0
16243,66.0,15,5,2,0.0
16244,24.0,9,11,5,0.0
16245,50.0,12,8,1,0.0
16246,56.0,13,7,1,0.0
16247,32.0,10,10,4,0.0
16248,36.0,10,10,2,0.0
16249,50.0,12,8,1,0.0
16250,44.0,12,8,4,0.0
16251,40.0,11,9,3,0.0
16252,30.0,9,11,2,0.0
16253,76.0,16,4,0,0.0
16254,42.0,12,8,5,0.0
16255,62.0,15,5,4,0.0
16256,56.0,13,7,1,14079199543296.0
16257,42.0,11,9,2,0.0
16258,50.0,14,6,7,0.0
16259,22.0,8,12,3,0.0
16260,54.0,13,7,2,0.0
16261,36.0,10,10,2,0.0
16262,34.0,10,10,3,0.0
16263,30.0,10,10,5,0.0
16264,24.0,8,12,2,0.0
16265,32.0,10,10,4,0.0
16266,60.0,14,6,2,0.0
16267,36.0,11,9,5,0.0
16268,40.0,11,9,3,0.0
16269,34.0,11,9,6,0.0
16270,52.0,13,7,3,0.0
16271,50.0,13,7,4,0.0
16272,62.0,14,6,1,0.0
16273,60.0,14,6,2,0.0
16274,46.0,12,8,3,0.0
16275,46.0,11,9,0,0.0
16276,74.0,16,4,1,0.0
16277,30.0,9,11,2,0.0
16278,54.0,13,7,2,0.0
16279,50.0,12,8,1,0.0
16280,44.0,11,9,1,0.0
16281,54.0,13,7,2,0.0
16282,44.0,12,8,4,0.0
16283,34.0,11,9,6,0.0
16284,38.0,11,9,4,0.0
16285,18.0,8,12,5,0.0
16286,26.0,9,11,4,0.0
16287,56.0,14,6,4,0.0
16288,28.0,9,11,3,5652037120.0
16289,50.0,13,7,4,0.0
16290,58.0,14,6,3,0.0
16291,22.0,9,11,6,0.0
16292,44.0,11,9,1,0.0
16293,34.0,10,10,3,0.0
16294,54.0,13,7,2,0.0
16295,22.0,8,12,3,0.0
16296,48.0,12,8,2,0.0
16297,64.0,14,6,0,0.0
16298,36.0,10,10,2,0.0
16299,36.0,10,10,2,0.0
16300,50.0,13,7,4,0.0
16301,54.0,13,7,2,0.0
16302,48.0,12,8,2,0.0
16303,40.0,11,9,3,0.0
16304,36.0,10,10,2,0.0
16305,50.0,13,7,4,0.0
16306,66.0,16,4,5,0.0
16307,50.0,12,8,1,0.0
16308,46.0,11,9,0,0.0
16309,50.0,12,8,1,0.0
16310,22.0,9,11,6,0.0
16311,36.0,10,10,2,0.0
16312,12.0,6,14,2,0.0
16313,30.0,9,11,2,0.0
16314,40.0,10,10,0,0.0
16315,56.0,13,7,1,0.0
16316,16.0,7,13,3,0.0
16317,40.0,11,9,3,0.0
16318,32.0,9,11,1,0.0
16319,20.0,9,11,7,0.0
16320,28.0,9,11,3,1168828544.0
16321,32.0,10,10,4,0.0
16322,54.0,13,7,2,0.0
16323,40.0,10,10,0,0.0
16324,46.0,12,8,3,0.0
16325,60.0,14,6,2,0.0
16326,24.0,8,12,2,0.0
16327,30.0,9,11,2,0.0
16328,46.0,12,8,3,0.0
16329,64.0,14,6,0,0.0
16330,20.0,9,11,7,0.0
16331,10.0,6,14,3,0.0
16332,72.0,17,3,5,0.0
16333,44.0,12,8,4,0.0
16334,34.0,10,10,3,0.0
16335,48.0,12,8,2,0.0
16336,56.0,13,7,1,0.0
16337,52.0,13,7,3,0.0
16338,42.0,11,9,2,0.0
16339,34.0,10,10,3,0.0
16340,36.0,10,10,2,0.0
16341,48.0,12,8,2,0.0
16342,36.0,10,10,2,0.0
16343,50.0,12,8,1,0.0
16344,38.0,11,9,4,0.0
16345,58.0,14,6,3,0.0
16346,48.0,12,8,2,0.0
16347,38.0,12,8,7,0.0
16348,30.0,9,11,2,0.0
16349,30.0,9,11,2,0.0
16350,36.0,11,9,5,0.0
16351,42.0,12,8,5,0.0
16352,46.0,12,8,3,546623.8854166666
16353,44.0,11,9,1,0.0
16354,42.0,12,8,5,0.0
16355,70.0,16,4,3,0.0
16356,32.0,10,10,4,0.0
16357,30.0,10,10,5,0.0
16358,52.0,13,7,3,0.0
16359,54.0,13,7,2,0.0
16360,42.0,11,9,2,0.0
16361,32.0,10,10,4,0.0
16362,24.0,8,12,2,0.0
16363,34.0,10,10,3,0.0
16364,44.0,11,9,1,0.0
16365,40.0,11,9,3,0.0
16366,24.0,8,12,2,0.0
16367,26.0,9,11,4,0.0
16368,38.0,11,9,4,0.0
16369,52.0,13,7,3,0.0
16370,46.0,12,8,3,0.0
16371,40.0,10,10,0,0.0
16372,40.0,11,9,3,0.0
16373,36.0,10,10,2,0.0
16374,60.0,14,6,2,0.0
16375,46.0,12,8,3,0.0
16376,36.0,11,9,5,0.0
16377,54.0,13,7,2,0.0
16378,18.0,8,12,5,0.0
16379,74.0,17,3,4,0.0
16380,30.0,9,11,2,0.0
16381,8.0,6,14,4,0.0
16382,36.0,10,10,2,0.0
16383,40.0,11,9,3,0.0
16384,30.0,9,11,2,169343262392320.0
16385,42.0,11,9,2,0.0
16386,52.0,13,7,3,0.0
16387,60.0,14,6,2,0.0
16388,74.0,16,4,1,0.0
16389,60.0,14,6,2,0.0
16390,28.0,9,11,3,0.0
16391,28.0,8,12,0,0.0
16392,46.0,12,8,3,0.0
16393,38.0,10,10,1,0.0
16394,30.0,10,10,5,0.0
16395,50.0,12,8,1,0.0
16396,22.0,8,12,3,0.0
16397,52.0,13,7,3,0.0
16398,36.0,10,10,2,0.0
16399,56.0,13,7,1,0.0
16400,56.0,13,7,1,0.0
16401,68.0,15,5,1,0.0
16402,54.0,13,7,2,0.0
16403,56.0,14,6,4,0.0
16404,62.0,14,6,1,0.0
16405,50.0,13,7,4,0.0
16406,26.0,8,12,1,0.0
16407,28.0,9,11,3,0.0
16408,66.0,15,5,2,0.0
16409,40.0,11,9,3,0.0
16410,60.0,14,6,2,0.0
16411,48.0,12,8,2,0.0
16412,26.0,9,11,4,0.0
16413,26.0,10,10,7,0.0
16414,50.0,13,7,4,0.0
16415,56.0,13,7,1,0.0
16416,46.0,12,8,3,85330.17513020833
16417,44.0,12,8,4,0.0
16418,60.0,14,6,2,0.0
16419,20.0,8,12,4,0.0
16420,44.0,11,9,1,0.0
16421,38.0,10,10,1,0.0
16422,40.0,11,9,3,0.0
16423,40.0,11,9,3,0.0
16424,52.0,13,7,3,0.0
16425,46.0,12,8,3,0.0
16426,24.0,9,11,5,0.0
16427,74.0,16,4,1,0.0
16428,30.0,10,10,5,0.0
16429,46.0,12,8,3,0.0
16430,12.0,6,14,2,0.0
16431,32.0,10,10,4,0.0
16432,52.0,13,7,3,0.0
16433,46.0,12,8,3,0.0
16434,80.0,17,3,1,0.0
16435,46.0,12,8,3,0.0
16436,68.0,16,4,4,0.0
16437,50.0,12,8,1,0.0
16438,50.0,12,8,1,0.0
16439,42.0,11,9,2,0.0
16440,48.0,13,7,5,0.0
16441,60.0,14,6,2,0.0
16442,12.0,6,14,2,0.0
16443,20.0,8,12,4,0.0
16444,42.0,11,9,2,0.0
16445,54.0,14,6,5,0.0
16446,42.0,11,9,2,0.0
16447,28.0,9,11,3,0.0
16448,50.0,13,7,4,2708804.0
16449,34.0,10,10,3,0.0
16450,28.0,9,11,3,0.0
16451,56.0,13,7,1,0.0
16452,56.0,13,7,1,0.0
16453,54.0,13,7,2,0.0
16454,34.0,9,11,0,0.0
16455,24.0,9,11,5,0.0
16456,44.0,12,8,4,0.0
16457,36.0,10,10,2,0.0
16458,22.0,8,12,3,0.0
16459,52.0,13,7,3,0.0
16460,22.0,8,12,3,0.0
16461,58.0,14,6,3,0.0
16462,54.0,13,7,2,0.0
16463,32.0,9,11,1,0.0
16464,38.0,11,9,4,0.0
16465,42.0,11,9,2,0.0
16466,24.0,8,12,2,0.0
16467,26.0,9,11,4,0.0
16468,54.0,13,7,2,0.0
16469,42.0,11,9,2,0.0
16470,40.0,11,9,3,0.0
16471,46.0,12,8,3,0.0
16472,56.0,13,7,1,0.0
16473,20.0,8,12,4,0.0
16474,30.0,9,11,2,0.0
16475,50.0,13,7,4,0.0
16476,54.0,14,6,5,0.0
16477,74.0,17,3,4,0.0
16478,40.0,11,9,3,0.0
16479,28.0,9,11,3,0.0
16480,36.0,10,10,2,18984882176.0
16481,38.0,10,10,1,0.0
16482,54.0,13,7,2,0.0
16483,56.0,13,7,1,0.0
16484,52.0,13,7,3,0.0
16485,48.0,13,7,5,0.0
16486,18.0,7,13,2,0.0
16487,76.0,17,3,3,0.0
16488,48.0,13,7,5,0.0
16489,42.0,11,9,2,0.0
16490,32.0,10,10,4,0.0
16491,64.0,14,6,0,0.0
16492,60.0,14,6,2,0.0
16493,72.0,16,4,2,0.0
16494,36.0,11,9,5,0.0
16495,36.0,10,10,2,0.0
16496,32.0,10,10,4,0.0
16497,60.0,15,5,5,0.0
16498,56.0,14,6,4,0.0
16499,36.0,10,10,2,0.0
16500,54.0,13,7,2,0.0
16501,34.0,10,10,3,0.0
16502,34.0,10,10,3,0.0
16503,56.0,14,6,4,0.0
16504,36.0,11,9,5,0.0
16505,36.0,11,9,5,0.0
16506,26.0,9,11,4,0.0
16507,48.0,13,7,5,0.0
16508,56.0,13,7,1,0.0
16509,54.0,13,7,2,0.0
16510,48.0,12,8,2,0.0
16511,36.0,11,9,5,0.0
16512,46.0,12,8,3,9565813.0
16513,44.0,11,9,1,0.0
16514,44.0,12,8,4,0.0
16515,52.0,13,7,3,0.0
16516,36.0,10,10,2,0.0
16517,48.0,12,8,2,0.0
16518,76.0,16,4,0,0.0
16519,50.0,13,7,4,0.0
16520,42.0,11,9,2,0.0
16521,26.0,9,11,4,0.0
16522,58.0,14,6,3,0.0
16523,36.0,10,10,2,0.0
16524,38.0,11,9,4,0.0
16525,34.0,10,10,3,0.0
16526,62.0,15,5,4,0.0
16527,46.0,12,8,3,0.0
16528,36.0,11,9,5,0.0
16529,54.0,13,7,2,0.0
16530,40.0,11,9,3,0.0
16531,14.0,7,13,4,0.0
16532,56.0,14,6,4,0.0
16533,34.0,10,10,3,0.0
16534,34.0,11,9,6,0.0
16535,58.0,13,7,0,0.0
16536,56.0,13,7,1,0.0
16537,34.0,10,10,3,0.0
16538,58.0,13,7,0,0.0
16539,34.0,10,10,3,0.0
16540,30.0,11,9,8,0.0
16541,32.0,10,10,4,0.0
16542,18.0,8,12,5,0.0
16543,42.0,13,7,8,0.0
16544,64.0,15,5,3,160230244352.0
16545,32.0,9,11,1,0.0
16546,40.0,12,8,6,0.0
16547,58.0,14,6,3,0.0
16548,54.0,14,6,5,0.0
16549,36.0,10,10,2,0.0
16550,36.0,10,10,2,0.0
16551,60.0,14,6,2,0.0
16552,46.0,12,8,3,0.0
16553,30.0,10,10,5,0.0
16554,40.0,11,9,3,0.0
16555,26.0,8,12,1,0.0
16556,36.0,10,10,2,0.0
16557,38.0,11,9,4,0.0
16558,50.0,13,7,4,0.0
16559,52.0,13,7,3,0.0
16560,56.0,13,7,1,0.0
16561,36.0,10,10,2,0.0
16562,30.0,9,11,2,0.0
16563,34.0,10,10,3,0.0
16564,54.0,13,7,2,0.0
16565,18.0,8,12,5,0.0
16566,54.0,14,6,5,0.0
16567,40.0,12,8,6,0.0
16568,60.0,14,6,2,0.0
16569,56.0,14,6,4,0.0
16570,54.0,13,7,2,0.0
16571,22.0,8,12,3,0.0
16572,36.0,10,10,2,0.0
16573,42.0,11,9,2,0.0
16574,46.0,13,7,6,0.0
16575,42.0,11,9,2,0.0
16576,62.0,14,6,1,4868866572288.0
16577,54.0,13,7,2,0.0
16578,36.0,11,9,5,0.0
16579,46.0,11,9,0,0.0
16580,38.0,11,9,4,0.0
16581,72.0,16,4,2,0.0
16582,28.0,9,11,3,0.0
16583,54.0,13,7,2,0.0
16584,68.0,15,5,1,0.0
16585,46.0,12,8,3,0.0
16586,36.0,10,10,2,0.0
16587,48.0,13,7,5,0.0
16588,52.0,13,7,3,0.0
16589,36.0,10,10,2,0.0
16590,68.0,15,5,1,0.0
16591,66.0,15,5,2,0.0
16592,54.0,13,7,2,0.0
16593,58.0,14,6,3,0.0
16594,28.0,10,10,6,0.0
16595,40.0,11,9,3,0.0
16596,52.0,14,6,6,0.0
16597,32.0,9,11,1,0.0
16598,48.0,12,8,2,0.0
16599,54.0,14,6,5,0.0
16600,66.0,15,5,2,0.0
16601,32.0,10,10,4,0.0
16602,54.0,13,7,2,0.0
16603,64.0,14,6,0,0.0
16604,46.0,12,8,3,0.0
16605,52.0,13,7,3,0.0
16606,50.0,12,8,1,0.0
16607,66.0,15,5,2,0.0
16608,46.0,12,8,3,8727743.0
16609,18.0,7,13,2,0.0
16610,32.0,9,11,1,0.0
16611,44.0,11,9,1,0.0
16612,50.0,12,8,1,0.0
16613,58.0,13,7,0,0.0
16614,36.0,10,10,2,0.0
16615,48.0,12,8,2,0.0
16616,54.0,13,7,2,0.0
16617,30.0,10,10,5,0.0
16618,70.0,15,5,0,0.0
16619,46.0,11,9,0,0.0
16620,46.0,12,8,3,0.0
16621,36.0,10,10,2,0.0
16622,36.0,11,9,5,0.0
16623,46.0,12,8,3,0.0
16624,34.0,10,10,3,0.0
16625,38.0,10,10,1,0.0
16626,44.0,11,9,1,0.0
16627,44.0,12,8,4,0.0
16628,68.0,15,5,1,0.0
16629,48.0,12,8,2,0.0
16630,52.0,13,7,3,0.0
16631,38.0,10,10,1,0.0
16632,52.0,12,8,0,0.0
16633,46.0,13,7,6,0.0
16634,32.0,10,10,4,0.0
16635,42.0,11,9,2,0.0
16636,54.0,14,6,5,0.0
16637,52.0,13,7,3,0.0
16638,48.0,12,8,2,0.0
16639,50.0,12,8,1,0.0
16640,62.0,15,5,4,1296429.375
16641,44.0,12,8,4,0.0
16642,50.0,12,8,1,0.0
16643,26.0,8,12,1,0.0
16644,42.0,13,7,8,0.0
16645,48.0,12,8,2,0.0
16646,50.0,12,8,1,0.0
16647,38.0,10,10,1,0.0
16648,50.0,12,8,1,0.0
16649,36.0,10,10,2,0.0
16650,30.0,9,11,2,0.0
16651,54.0,14,6,5,0.0
16652,32.0,9,11,1,0.0
16653,54.0,13,7,2,0.0
16654,36.0,10,10,2,0.0
16655,48.0,12,8,2,0.0
16656,32.0,10,10,4,0.0
16657,74.0,16,4,1,0.0
16658,36.0,10,10,2,0.0
16659,54.0,14,6,5,0.0
16660,52.0,12,8,0,0.0
16661,48.0,12,8,2,0.0
16662,32.0,9,11,1,0.0
16663,50.0,12,8,1,0.0
16664,22.0,8,12,3,0.0
16665,46.0,12,8,3,0.0
16666,44.0,11,9,1,0.0
16667,34.0,11,9,6,0.0
16668,40.0,11,9,3,0.0
16669,74.0,16,4,1,0.0
16670,54.0,13,7,2,0.0
16671,62.0,15,5,4,0.0
16672,26.0,9,11,4,3189085044736.0
16673,60.0,15,5,5,0.0
16674,48.0,12,8,2,0.0
16675,42.0,11,9,2,0.0
16676,58.0,14,6,3,0.0
16677,58.0,14,6,3,0.0
16678,40.0,11,9,3,0.0
16679,42.0,11,9,2,0.0
16680,40.0,11,9,3,0.0
16681,38.0,11,9,4,0.0
16682,34.0,10,10,3,0.0
16683,46.0,11,9,0,0.0
16684,56.0,13,7,1,0.0
16685,44.0,12,8,4,0.0
16686,40.0,11,9,3,0.0
16687,80.0,18,2,4,0.0
16688,50.0,12,8,1,0.0
16689,48.0,12,8,2,0.0
16690,30.0,9,11,2,0.0
16691,42.0,11,9,2,0.0
16692,46.0,11,9,0,0.0
16693,74.0,16,4,1,0.0
16694,52.0,13,7,3,0.0
16695,26.0,9,11,4,0.0
16696,54.0,13,7,2,0.0
16697,54.0,13,7,2,0.0
16698,52.0,13,7,3,0.0
16699,66.0,15,5,2,0.0
16700,36.0,11,9,5,0.0
16701,62.0,15,5,4,0.0
16702,36.0,11,9,5,0.0
16703,38.0,11,9,4,0.0
16704,54.0,13,7,2,149427696.0
16705,58.0,14,6,3,0.0
16706,40.0,10,10,0,0.0
16707,64.0,15,5,3,0.0
16708,30.0,10,10,5,0.0
16709,44.0,12,8,4,0.0
16710,64.0,15,5,3,0.0
16711,48.0,12,8,2,0.0
16712,56.0,14,6,4,0.0
16713,20.0,8,12,4,0.0
16714,66.0,16,4,5,0.0
16715,42.0,11,9,2,0.0
16716,36.0,10,10,2,0.0
16717,38.0,11,9,4,0.0
16718,42.0,12,8,5,0.0
16719,20.0,7,13,1,0.0
16720,38.0,12,8,7,0.0
16721,18.0,8,12,5,0.0
16722,46.0,12,8,3,0.0
16723,42.0,11,9,2,0.0
16724,58.0,14,6,3,0.0
16725,56.0,13,7,1,0.0
16726,42.0,12,8,5,0.0
16727,48.0,13,7,5,0.0
16728,36.0,11,9,5,0.0
16729,36.0,10,10,2,0.0
16730,54.0,13,7,2,0.0
16731,56.0,15,5,7,0.0
16732,44.0,12,8,4,0.0
16733,54.0,13,7,2,0.0
16734,56.0,13,7,1,0.0
16735,42.0,12,8,5,0.0
16736,44.0,12,8,4,25096328.0
16737,62.0,14,6,1,0.0
16738,34.0,11,9,6,0.0
16739,34.0,10,10,3,0.0
16740,44.0,12,8,4,0.0
16741,60.0,14,6,2,0.0
16742,46.0,12,8,3,0.0
16743,60.0,15,5,5,0.0
16744,56.0,14,6,4,0.0
16745,70.0,16,4,3,0.0
16746,42.0,11,9,2,0.0
16747,24.0,9,11,5,0.0
16748,68.0,15,5,1,0.0
16749,58.0,13,7,0,0.0
16750,46.0,12,8,3,0.0
16751,42.0,11,9,2,0.0
16752,40.0,11,9,3,0.0
16753,64.0,15,5,3,0.0
16754,26.0,8,12,1,0.0
16755,36.0,11,9,5,0.0
16756,68.0,15,5,1,0.0
16757,52.0,14,6,6,0.0
16758,20.0,8,12,4,0.0
16759,46.0,12,8,3,0.0
16760,50.0,12,8,1,0.0
16761,30.0,10,10,5,0.0
16762,38.0,11,9,4,0.0
16763,56.0,14,6,4,0.0
16764,30.0,9,11,2,0.0
16765,54.0,13,7,2,0.0
16766,42.0,11,9,2,0.0
16767,42.0,12,8,5,0.0
16768,42.0,12,8,5,4081928960.0
16769,46.0,12,8,3,0.0
16770,40.0,11,9,3,0.0
16771,28.0,9,11,3,0.0
16772,30.0,10,10,5,0.0
16773,20.0,7,13,1,0.0
16774,54.0,13,7,2,0.0
16775,42.0,11,9,2,0.0
16776,6.0,5,15,2,0.0
16777,46.0,12,8,3,0.0
16778,50.0,13,7,4,0.0
16779,60.0,14,6,2,0.0
16780,28.0,9,11,3,0.0
16781,54.0,13,7,2,0.0
16782,16.0,7,13,3,0.0
16783,54.0,13,7,2,0.0
16784,64.0,15,5,3,0.0
16785,52.0,13,7,3,0.0
16786,52.0,13,7,3,0.0
16787,52.0,14,6,6,0.0
16788,62.0,15,5,4,0.0
16789,60.0,14,6,2,0.0
16790,40.0,11,9,3,0.0
16791,42.0,11,9,2,0.0
16792,58.0,14,6,3,0.0
16793,44.0,12,8,4,0.0
16794,48.0,12,8,2,0.0
16795,36.0,10,10,2,0.0
16796,28.0,9,11,3,0.0
16797,50.0,13,7,4,0.0
16798,38.0,11,9,4,0.0
16799,22.0,8,12,3,0.0
16800,42.0,11,9,2,150687904.0
16801,46.0,13,7,6,0.0
16802,62.0,15,5,4,0.0
16803,50.0,13,7,4,0.0
16804,34.0,11,9,6,0.0
16805,12.0,8,12,8,0.0
16806,54.0,14,6,5,0.0
16807,32.0,10,10,4,0.0
16808,64.0,15,5,3,0.0
16809,54.0,13,7,2,0.0
16810,44.0,12,8,4,0.0
16811,34.0,10,10,3,0.0
16812,50.0,12,8,1,0.0
16813,54.0,13,7,2,0.0
16814,32.0,10,10,4,0.0
16815,42.0,11,9,2,0.0
16816,40.0,10,10,0,0.0
16817,36.0,11,9,5,0.0
16818,34.0,10,10,3,0.0
16819,14.0,7,13,4,0.0
16820,48.0,12,8,2,0.0
16821,72.0,16,4,2,0.0
16822,30.0,10,10,5,0.0
16823,60.0,14,6,2,0.0
16824,50.0,12,8,1,0.0
16825,38.0,11,9,4,0.0
16826,42.0,12,8,5,0.0
16827,46.0,12,8,3,0.0
16828,36.0,10,10,2,0.0
16829,56.0,13,7,1,0.0
16830,64.0,15,5,3,0.0
16831,38.0,11,9,4,0.0
16832,40.0,11,9,3,2680695554048.0
16833,52.0,12,8,0,0.0
16834,52.0,13,7,3,0.0
16835,44.0,12,8,4,0.0
16836,38.0,11,9,4,0.0
16837,58.0,13,7,0,0.0
16838,58.0,13,7,0,0.0
16839,54.0,14,6,5,0.0
16840,48.0,12,8,2,0.0
16841,44.0,11,9,1,0.0
16842,38.0,10,10,1,0.0
16843,44.0,12,8,4,0.0
16844,52.0,13,7,3,0.0
16845,36.0,10,10,2,0.0
16846,14.0,7,13,4,0.0
16847,14.0,7,13,4,0.0
16848,24.0,9,11,5,0.0
16849,58.0,14,6,3,0.0
16850,48.0,12,8,2,0.0
16851,48.0,13,7,5,0.0
16852,70.0,15,5,0,0.0
16853,32.0,10,10,4,0.0
16854,26.0,9,11,4,0.0
16855,40.0,11,9,3,0.0
16856,58.0,14,6,3,0.0
16857,14.0,7,13,4,0.0
16858,60.0,15,5,5,0.0
16859,64.0,15,5,3,0.0
16860,38.0,11,9,4,0.0
16861,56.0,13,7,1,0.0
16862,50.0,12,8,1,0.0
16863,56.0,14,6,4,0.0
16864,48.0,12,8,2,647978304.0
16865,28.0,10,10,6,0.0
16866,60.0,14,6,2,0.0
16867,48.0,12,8,2,0.0
16868,56.0,13,7,1,0.0
16869,56.0,13,7,1,0.0
16870,50.0,13,7,4,0.0
16871,56.0,13,7,1,0.0
16872,42.0,11,9,2,0.0
16873,30.0,9,11,2,0.0
16874,52.0,13,7,3,0.0
16875,50.0,12,8,1,0.0
16876,46.0,12,8,3,0.0
16877,72.0,16,4,2,0.0
16878,48.0,13,7,5,0.0
16879,42.0,11,9,2,0.0
16880,36.0,10,10,2,0.0
16881,48.0,12,8,2,0.0
16882,46.0,12,8,3,0.0
16883,42.0,11,9,2,0.0
16884,56.0,13,7,1,0.0
16885,36.0,11,9,5,0.0
16886,58.0,15,5,6,0.0
16887,28.0,10,10,6,0.0
16888,42.0,11,9,2,0.0
16889,40.0,11,9,3,0.0
16890,48.0,12,8,2,0.0
16891,20.0,8,12,4,0.0
16892,40.0,11,9,3,0.0
16893,56.0,14,6,4,0.0
16894,38.0,11,9,4,0.0
16895,52.0,12,8,0,0.0
16896,50.0,12,8,1,6731455488.0
16897,32.0,10,10,4,0.0
16898,62.0,14,6,1,0.0
16899,60.0,14,6,2,0.0
16900,68.0,16,4,4,0.0
16901,46.0,12,8,3,0.0
16902,60.0,14,6,2,0.0
16903,44.0,12,8,4,0.0
16904,46.0,12,8,3,0.0
16905,44.0,11,9,1,0.0
16906,52.0,13,7,3,0.0
16907,40.0,10,10,0,0.0
16908,72.0,16,4,2,0.0
16909,70.0,16,4,3,0.0
16910,32.0,10,10,4,0.0
16911,30.0,9,11,2,0.0
16912,52.0,13,7,3,0.0
16913,70.0,16,4,3,0.0
16914,34.0,10,10,3,0.0
16915,52.0,13,7,3,0.0
16916,38.0,10,10,1,0.0
16917,56.0,13,7,1,0.0
16918,52.0,13,7,3,0.0
16919,54.0,13,7,2,0.0
16920,58.0,15,5,6,0.0
16921,40.0,11,9,3,0.0
16922,62.0,14,6,1,0.0
16923,56.0,13,7,1,0.0
16924,56.0,14,6,4,0.0
16925,54.0,13,7,2,0.0
16926,34.0,10,10,3,0.0
16927,26.0,9,11,4,0.0
16928,52.0,12,8,0,64475443200.0
16929,42.0,11,9,2,0.0
16930,72.0,16,4,2,0.0
16931,44.0,11,9,1,0.0
16932,68.0,15,5,1,0.0
16933,56.0,13,7,1,0.0
16934,46.0,12,8,3,0.0
16935,40.0,10,10,0,0.0
16936,40.0,10,10,0,0.0
16937,44.0,12,8,4,0.0
16938,40.0,12,8,6,0.0
16939,12.0,6,14,2,0.0
16940,54.0,13,7,2,0.0
16941,16.0,8,12,6,0.0
16942,28.0,10,10,6,0.0
16943,62.0,15,5,4,0.0
16944,48.0,12,8,2,0.0
16945,40.0,11,9,3,0.0
16946,34.0,10,10,3,0.0
16947,22.0,8,12,3,0.0
16948,62.0,15,5,4,0.0
16949,40.0,11,9,3,0.0
16950,62.0,14,6,1,0.0
16951,42.0,11,9,2,0.0
16952,72.0,16,4,2,0.0
16953,62.0,15,5,4,0.0
16954,50.0,12,8,1,0.0
16955,26.0,8,12,1,0.0
16956,44.0,12,8,4,0.0
16957,54.0,13,7,2,0.0
16958,46.0,12,8,3,0.0
16959,34.0,10,10,3,0.0
16960,54.0,13,7,2,1039.5253804524739
16961,42.0,11,9,2,0.0
16962,38.0,11,9,4,0.0
16963,48.0,12,8,2,0.0
16964,54.0,13,7,2,0.0
16965,48.0,12,8,2,0.0
16966,64.0,15,5,3,0.0
16967,54.0,13,7,2,0.0
16968,40.0,11,9,3,0.0
16969,22.0,8,12,3,0.0
16970,52.0,13,7,3,0.0
16971,40.0,11,9,3,0.0
16972,44.0,11,9,1,0.0
16973,42.0,11,9,2,0.0
16974,80.0,17,3,1,0.0
16975,72.0,16,4,2,0.0
16976,40.0,10,10,0,0.0
16977,46.0,12,8,3,0.0
16978,68.0,15,5,1,0.0
16979,46.0,12,8,3,0.0
