episode,score,hits,false_positives,repeats
3526,-2.3,0,1,11
3527,2.179999999999998,1,0,14
3528,-2.5,0,1,12
3529,-2.6200000000000006,0,2,12
3530,1.9999999999999976,1,0,15
3531,-2.3,0,1,11
3532,1.5999999999999976,1,0,17
3533,-2.5,0,1,12
3534,-2.3099999999999996,0,1,11
3535,2.1999999999999975,1,0,14
3536,7.390000000000006,2,0,13
3537,2.1899999999999977,1,0,14
3538,-2.5100000000000002,0,1,12
3539,-2.5,0,1,12
3540,-3.1000000000000005,0,1,15
3541,-3.3000000000000007,0,1,16
3542,-2.5,0,1,12
3543,-2.5,0,1,12
3544,2.1999999999999975,1,0,14
3545,-2.3,0,1,11
3546,-2.5,0,1,12
3547,-2.5,0,1,12
3548,-2.5,0,1,12
3549,-2.01,0,2,9
3550,-2.31,0,1,11
3551,-3.9000000000000012,0,1,19
3552,-2.7,0,1,13
3553,-2.5,0,1,12
3554,-2.7,0,1,13
3555,-2.900000000000001,0,1,14
3556,1.9999999999999976,1,0,15
3557,-2.21,0,2,10
3558,-2.5,0,1,12
3559,-2.5100000000000002,0,1,12
3560,-2.5,0,1,12
3561,-3.500000000000001,0,1,17
3562,-2.5100000000000002,0,1,12
3563,-2.21,0,2,10
3564,-3.820000000000001,0,2,18
3565,-2.5100000000000002,0,1,12
3566,-2.7,0,1,13
3567,-2.5,0,1,12
3568,-2.7,0,1,13
3569,-2.5,0,1,12
3570,-2.3,0,1,11
3571,-2.0999999999999996,0,1,10
3572,-2.5100000000000002,0,1,12
3573,-2.3,0,1,11
3574,-2.2399999999999998,0,2,10
3575,-2.52,0,1,12
3576,-2.5100000000000002,0,1,12
3577,-2.5,0,1,12
3578,-2.5100000000000002,0,1,12
3579,-2.5,0,1,12
3580,-2.5,0,1,12
3581,-2.5,0,1,12
3582,-2.5,0,1,12
3583,-2.5100000000000002,0,1,12
3584,-2.5,0,1,12
3585,2.1899999999999977,1,0,14
3586,-2.5100000000000002,0,1,12
3587,-2.5,0,1,12
3588,1.799999999999998,1,0,16
3589,-2.31,0,1,11
3590,-2.5,0,1,12
3591,-2.21,0,2,10
3592,-2.5,0,1,12
3593,-2.5,0,1,12
3594,-2.5,0,1,12
3595,-2.52,0,1,12
3596,-2.5,0,1,12
3597,-1.8199999999999998,0,2,8
3598,-2.0999999999999996,0,1,10
3599,-2.5100000000000002,0,1,12
3600,-2.7000000000000006,0,1,13
3601,-1.9099999999999997,0,1,9
3602,1.9999999999999976,1,0,15
3603,-2.5,0,1,12
3604,-2.5,0,1,12
3605,-2.5100000000000002,0,1,12
3606,-2.5,0,1,12
3607,-2.5100000000000002,0,1,12
3608,-3.1000000000000005,0,1,15
3609,-2.0999999999999996,0,1,10
3610,-2.7,0,1,13
3611,-2.32,0,1,11
3612,-2.5300000000000002,0,1,12
3613,2.669999999999998,1,1,11
3614,-2.3099999999999996,0,1,11
3615,-2.5100000000000002,0,1,12
3616,-2.31,0,1,11
3617,2.679999999999998,1,1,11
3618,-2.31,0,1,11
3619,-2.21,0,2,10
3620,2.2899999999999983,1,1,13
3621,1.9999999999999976,1,0,15
3622,1.9999999999999976,1,0,15
3623,-2.5,0,1,12
3624,-2.33,0,1,11
3625,-2.23,0,2,10
3626,-2.5100000000000002,0,1,12
3627,-2.5,0,1,12
3628,-3.0100000000000007,0,2,14
3629,1.9999999999999976,1,0,15
3630,-2.5,0,1,12
3631,-2.5,0,1,12
3632,-3.1100000000000008,0,1,15
3633,-2.6300000000000003,0,2,12
3634,2.389999999999998,1,0,13
3635,-2.5100000000000002,0,1,12
3636,-2.5,0,1,12
3637,-2.5,0,1,12
3638,-2.22,0,2,10
3639,1.9999999999999976,1,0,15
3640,1.9999999999999976,1,0,15
3641,1.9999999999999976,1,0,15
3642,-2.41,0,2,11
3643,-2.5,0,1,12
3644,-2.3,0,1,11
3645,-2.7,0,1,13
3646,-3.2100000000000004,0,2,15
3647,-2.5,0,1,12
3648,-2.5000000000000004,0,1,12
3649,-2.52,0,1,12
3650,-2.31,0,1,11
3651,-2.23,0,2,10
3652,-2.5,0,1,12
3653,-2.5,0,1,12
3654,2.169999999999998,1,0,14
3655,-2.5,0,1,12
3656,-2.5100000000000002,0,1,12
3657,-2.7,0,1,13
3658,-2.1199999999999997,0,1,10
3659,-2.5,0,1,12
3660,-2.0999999999999996,0,1,10
3661,-2.6200000000000006,0,2,12
3662,-2.15,0,3,9
3663,2.469999999999999,1,1,12
3664,-2.5,0,1,12
3665,-3.9000000000000012,0,1,19
3666,-2.11,0,1,10
3667,-2.1099999999999994,0,1,10
3668,1.9999999999999976,1,0,15
3669,-2.5,0,1,12
3670,1.9899999999999978,1,0,15
3671,-2.5,0,1,12
3672,-2.5,0,2,11
3673,-2.5,0,1,12
3674,-3.700000000000001,0,1,18
3675,-2.5,0,1,12
3676,-2.3,0,1,11
3677,-2.9000000000000004,0,1,14
3678,-3.3000000000000007,0,1,16
3679,1.5999999999999976,1,0,17
3680,-2.5000000000000004,0,1,12
3681,-3.1000000000000005,0,1,15
3682,-2.5,0,1,12
3683,-3.6100000000000017,0,2,17
3684,1.799999999999998,1,0,16
3685,-2.5,0,1,12
3686,-2.32,0,1,11
3687,-2.5100000000000002,0,1,12
3688,-2.5,0,1,12
3689,-3.700000000000001,0,1,18
3690,-2.3,0,1,11
3691,-2.5100000000000002,0,1,12
3692,-2.2099999999999995,0,2,10
3693,-2.5,0,1,12
3694,-2.6200000000000006,0,2,12
3695,-2.5,0,1,12
3696,1.3999999999999977,1,0,18
3697,-2.6999999999999997,0,1,13
3698,-2.3,0,1,11
3699,-2.5,0,1,12
3700,-2.3,0,1,11
3701,-1.9199999999999997,0,1,9
3702,-2.41,0,2,11
3703,-2.7000000000000006,0,1,13
3704,-2.7,0,1,13
3705,-2.5100000000000002,0,1,12
3706,-2.5100000000000002,0,1,12
3707,1.9999999999999976,1,0,15
3708,-2.9100000000000006,0,1,14
3709,1.779999999999998,1,0,16
3710,-2.3,0,1,11
3711,-2.5,0,1,12
3712,-3.1300000000000003,0,1,15
3713,-2.4299999999999997,0,2,11
3714,-2.5100000000000002,0,1,12
3715,-2.31,0,1,11
3716,1.9999999999999976,1,0,15
3717,-2.3099999999999996,0,1,11
3718,-2.7000000000000006,0,1,13
3719,-3.0200000000000005,0,2,14
3720,-2.11,0,1,10
3721,-2.5,0,1,12
3722,2.1899999999999977,1,0,14
3723,-2.900000000000001,0,1,14
3724,-2.5100000000000002,0,1,12
3725,-2.5,0,1,12
3726,-2.3,0,1,11
3727,-2.3,0,1,11
3728,-2.5,0,1,12
3729,2.179999999999998,1,0,14
3730,-2.5,0,1,12
3731,-3.1000000000000005,0,1,15
3732,2.469999999999999,1,1,12
3733,-2.01,0,2,9
3734,-2.5,0,1,12
3735,-2.5,0,1,12
3736,-2.5100000000000002,0,1,12
3737,-2.21,0,2,10
3738,-2.5,0,1,12
3739,1.9999999999999976,1,0,15
3740,-2.3,0,1,11
3741,-3.500000000000001,0,1,17
3742,-3.7000000000000006,0,1,18
3743,-2.5,0,1,12
3744,-2.5,0,1,12
3745,-2.7,0,2,12
3746,-2.5,0,1,12
3747,-2.21,0,2,10
3748,-2.5100000000000002,0,1,12
3749,-2.3,0,1,11
3750,-2.9000000000000004,0,1,14
3751,-2.5,0,1,12
3752,-3.1000000000000005,0,1,15
3753,-2.0399999999999996,0,2,9
3754,-2.5100000000000002,0,1,12
3755,2.179999999999998,1,0,14
3756,-2.22,0,2,10
3757,-3.210000000000001,0,2,15
3758,1.7999999999999978,1,0,16
3759,-2.5,0,1,12
3760,-2.5100000000000002,0,1,12
3761,-2.23,0,2,10
3762,-2.3,0,1,11
3763,-2.31,0,1,11
3764,-2.2099999999999995,0,2,10
3765,-2.52,0,1,12
3766,-2.5,0,1,12
3767,-2.5,0,1,12
3768,1.799999999999998,1,0,16
3769,-2.5,0,1,12
3770,-2.5,0,1,12
3771,-4.100000000000001,0,1,20
3772,-2.5100000000000002,0,1,12
3773,-3.3000000000000007,0,1,16
3774,-2.5,0,1,12
3775,-2.5,0,1,12
3776,-2.5100000000000002,0,1,12
3777,-3.6100000000000017,0,2,17
3778,1.9899999999999978,1,0,15
3779,-2.5,0,1,12
3780,2.3999999999999977,1,0,13
3781,-2.31,0,1,11
3782,-2.3,0,1,11
3783,-2.6100000000000003,0,2,12
3784,-2.3000000000000003,0,1,11
3785,-2.21,0,2,10
3786,-2.6100000000000003,0,2,12
3787,-2.5,0,1,12
3788,-2.7,0,1,13
3789,-2.3,0,1,11
3790,-2.52,0,1,12
3791,-2.01,0,2,9
3792,-2.5,0,1,12
3793,-2.9000000000000004,0,1,14
3794,2.06,1,1,14
3795,-2.6200000000000006,0,2,12
3796,2.479999999999999,1,1,12
3797,-2.81,0,2,13
3798,-2.900000000000001,0,1,14
3799,-3.3000000000000007,0,1,16
3800,1.9999999999999976,1,0,15
3801,-2.7,0,1,13
3802,-2.3,0,1,11
3803,-2.5,0,1,12
3804,-2.7000000000000006,0,1,13
3805,-2.31,0,1,11
3806,-2.7,0,2,12
3807,-2.5,0,1,12
3808,-2.21,0,2,10
3809,-2.5,0,1,12
3810,-2.5100000000000002,0,1,12
3811,2.1899999999999977,1,0,14
3812,-2.31,0,1,11
3813,2.179999999999998,1,0,14
3814,-2.6100000000000003,0,2,12
3815,-2.5,0,1,12
3816,-2.5,0,1,12
3817,-2.32,0,1,11
3818,2.1999999999999975,1,0,14
3819,-2.52,0,1,12
3820,2.3799999999999986,1,2,12
3821,-2.5,0,1,12
3822,-2.3,0,1,11
3823,-2.5,0,1,12
3824,-2.5,0,1,12
3825,-2.5,0,1,12
3826,-2.5100000000000002,0,1,12
3827,-2.5,0,1,12
3828,-2.5,0,1,12
3829,-2.5,0,1,12
3830,-2.3,0,1,11
3831,-2.51,0,1,12
3832,-2.5,0,1,12
3833,-2.5000000000000004,0,1,12
3834,-2.5,0,1,12
3835,-2.5,0,1,12
3836,-2.5100000000000002,0,1,12
3837,-2.5,0,1,12
3838,-2.5,0,1,12
3839,-2.5,0,1,12
3840,-2.5100000000000002,0,1,12
3841,-2.5,0,1,12
3842,-2.21,0,2,10
3843,-2.3,0,1,11
3844,-2.5,0,1,12
3845,1.9899999999999975,1,0,15
3846,-2.0999999999999996,0,1,10
3847,-2.5300000000000002,0,1,12
3848,-2.5,0,1,12
3849,-3.3000000000000007,0,1,16
3850,-2.5,0,1,12
3851,-2.5100000000000002,0,1,12
3852,-2.43,0,2,11
3853,-2.3,0,1,11
3854,-2.5,0,1,12
3855,-2.5,0,1,12
3856,-2.3,0,1,11
3857,-2.5100000000000002,0,1,12
3858,-2.5,0,1,12
3859,3.0900000000000003,1,1,9
3860,-1.8199999999999998,0,2,8
3861,2.1999999999999975,1,0,14
3862,-2.2199999999999998,0,2,10
3863,-2.21,0,2,10
3864,-2.5,0,1,12
3865,1.9999999999999976,1,0,15
3866,-2.3,0,1,11
3867,-2.4200000000000004,0,2,11
3868,-2.21,0,2,10
3869,-2.31,0,1,11
3870,-2.9000000000000004,0,1,14
3871,-2.5,0,1,12
3872,-2.5,0,1,12
3873,-1.8199999999999998,0,2,8
3874,1.9999999999999976,1,0,15
3875,-2.5100000000000002,0,1,12
3876,1.9999999999999976,1,0,15
3877,-2.5100000000000002,0,1,12
3878,-2.21,0,2,10
3879,-2.7000000000000006,0,1,13
3880,-2.31,0,1,11
3881,-2.5100000000000002,0,1,12
3882,-2.5,0,1,12
3883,1.9999999999999976,1,0,15
3884,-2.7,0,1,13
3885,-2.5,0,1,12
3886,-2.5100000000000002,0,1,12
3887,-2.5100000000000002,0,1,12
3888,-2.5,0,1,12
3889,-2.5,0,1,12
3890,2.089999999999998,1,1,14
3891,-2.5,0,1,12
3892,-2.5,0,1,12
3893,-2.5,0,1,12
3894,-2.52,0,1,12
3895,-2.2199999999999998,0,2,10
3896,-2.0999999999999996,0,1,10
3897,2.2899999999999983,1,1,13
3898,-2.5,0,1,12
3899,1.7899999999999976,1,0,16
3900,-2.5,0,1,12
3901,-2.5,0,1,12
3902,-2.5100000000000002,0,1,12
3903,-2.72,0,1,13
3904,-2.5,0,1,12
3905,-2.7000000000000006,0,1,13
3906,-2.9000000000000004,0,1,14
3907,-2.6999999999999997,0,1,13
3908,2.1899999999999977,1,0,14
3909,-3.720000000000001,0,1,18
3910,1.9999999999999976,1,0,15
3911,-2.5000000000000004,0,1,12
3912,-2.5,0,1,12
3913,-3.3000000000000003,0,1,16
3914,-3.3000000000000007,0,1,16
3915,-2.3,0,1,11
3916,-2.5100000000000002,0,1,12
3917,-2.32,0,1,11
3918,-2.5100000000000002,0,1,12
3919,-2.5,0,1,12
3920,-2.5,0,1,12
3921,-2.9100000000000006,0,1,14
3922,2.3999999999999977,1,0,13
3923,-2.5100000000000002,0,1,12
3924,-2.5,0,1,12
3925,-2.9100000000000006,0,1,14
3926,2.7899999999999983,1,0,11
3927,-2.5,0,1,12
3928,-2.7,0,1,13
3929,-2.5,0,1,12
3930,2.289999999999998,1,1,13
3931,-2.3,0,1,11
3932,2.1999999999999975,1,0,14
3933,-2.3,0,1,11
3934,-2.21,0,2,10
3935,-2.3,0,1,11
3936,1.3999999999999977,1,0,18
3937,2.4899999999999984,1,1,12
3938,-2.24,0,2,10
3939,-2.5,0,1,12
3940,-2.5,0,1,12
3941,-2.5,0,1,12
3942,-2.5,0,1,12
3943,-3.1,0,2,14
3944,-2.5,0,1,12
3945,-2.5,0,1,12
3946,-2.5,0,1,12
3947,-2.8300000000000005,0,2,13
3948,-2.32,0,1,11
3949,2.1899999999999977,1,0,14
3950,-2.5,0,1,12
3951,-3.3000000000000007,0,1,16
3952,-2.33,0,1,11
3953,-2.31,0,1,11
3954,-2.5,0,1,12
3955,-3.500000000000001,0,1,17
3956,-2.5,0,1,12
3957,-2.51,0,1,12
3958,-2.41,0,2,11
3959,1.9999999999999976,1,0,15
3960,-2.1199999999999997,0,1,10
3961,-2.21,0,2,10
3962,-2.5100000000000002,0,1,12
3963,-2.5,0,1,12
3964,1.9999999999999976,1,0,15
3965,-2.01,0,2,9
3966,-1.8399999999999999,0,2,8
3967,-2.5,0,1,12
3968,-2.7,0,1,13
3969,-2.5,0,1,12
3970,2.089999999999999,1,1,14
3971,-2.5,0,1,12
3972,2.8899999999999997,1,1,10
3973,-2.900000000000001,0,1,14
3974,-2.5,0,1,12
3975,-2.5,0,1,12
3976,-2.51,0,1,12
3977,1.9799999999999984,1,0,15
3978,-2.6200000000000006,0,2,12
3979,1.7899999999999978,1,0,16
3980,-2.5,0,1,12
3981,-2.9000000000000004,0,1,14
3982,-3.700000000000001,0,1,18
3983,-2.3,0,1,11
3984,-2.5,0,1,12
3985,-2.5,0,1,12
3986,-2.5,0,1,12
3987,1.9899999999999978,1,0,15
3988,-2.5,0,1,12
3989,-2.5,0,1,12
3990,-2.0999999999999996,0,1,10
3991,2.8799999999999986,1,1,10
3992,-2.5,0,1,12
3993,-2.5,0,1,12
3994,-3.5100000000000007,0,1,17
3995,-2.8100000000000005,0,2,13
3996,2.289999999999998,1,1,13
3997,-2.5,0,1,12
3998,-2.21,0,2,10
3999,-3.3000000000000007,0,1,16
4000,-2.52,0,1,12
4001,-2.5,0,1,12
4002,-2.3,0,1,11
4003,-2.5,0,1,12
4004,-3.3000000000000007,0,1,16
4005,2.4799999999999986,1,1,12
4006,-2.31,0,1,11
4007,-2.5,0,1,12
4008,-2.5,0,1,12
4009,2.199999999999998,1,0,14
4010,-2.0999999999999996,0,1,10
4011,1.9999999999999976,1,0,15
4012,-2.3,0,1,11
4013,-2.32,0,1,11
4014,-2.5,0,2,11
4015,-2.5100000000000002,0,1,12
4016,-2.52,0,1,12
4017,-2.52,0,1,12
4018,-2.3,0,1,11
4019,-2.3,0,1,11
4020,-2.5,0,1,12
4021,2.889999999999999,1,1,10
4022,1.9999999999999976,1,0,15
4023,-2.5,0,1,12
4024,-2.5100000000000002,0,1,12
4025,-2.5,0,1,12
4026,-2.5,0,1,12
4027,-2.3,0,1,11
4028,-2.52,0,1,12
4029,-2.5,0,1,12
4030,-2.7,0,1,13
4031,-2.5,0,1,12
4032,-2.3,0,1,11
4033,-2.3,0,1,11
4034,-2.5,0,1,12
4035,-2.5,0,1,12
4036,-2.5,0,1,12
4037,-2.5,0,1,12
4038,-2.5000000000000004,0,1,12
4039,-2.7000000000000006,0,1,13
4040,-2.31,0,1,11
4041,-3.500000000000001,0,1,17
4042,1.9999999999999976,1,0,15
4043,2.8899999999999997,1,1,10
4044,1.9999999999999976,1,0,15
4045,-2.7000000000000006,0,1,13
4046,-2.5,0,1,12
4047,-3.310000000000001,0,1,16
4048,-2.5,0,1,12
4049,-2.01,0,2,9
4050,-2.5,0,1,12
4051,-2.31,0,1,11
4052,2.479999999999998,1,1,12
4053,-2.5,0,1,12
4054,-2.0999999999999996,0,1,10
4055,-2.5100000000000002,0,1,12
4056,-2.31,0,1,11
4057,-2.5,0,1,12
4058,2.869999999999999,1,1,10
4059,-2.5,0,1,12
4060,-2.5000000000000004,0,1,12
4061,-2.5,0,1,12
4062,-2.52,0,1,12
4063,-3.7000000000000015,0,1,18
4064,-3.0100000000000007,0,2,14
4065,-2.31,0,1,11
4066,-2.5100000000000002,0,1,12
4067,-2.13,0,1,10
4068,-2.0199999999999996,0,2,9
4069,-2.31,0,1,11
4070,2.1999999999999975,1,0,14
4071,-2.7000000000000006,0,1,13
4072,-2.5,0,1,12
4073,-2.5,0,1,12
4074,1.7999999999999976,1,0,16
4075,-2.5,0,1,12
4076,-2.5,0,1,12
4077,-1.52,0,3,6
4078,-2.71,0,2,12
4079,-2.7,0,1,13
4080,-2.5,0,1,12
4081,-2.4999999999999996,0,1,12
4082,-2.21,0,2,10
4083,-2.7,0,1,13
4084,-2.3,0,1,11
4085,3.079999999999999,1,1,9
4086,-2.5300000000000002,0,1,12
4087,-2.3,0,1,11
4088,-2.02,0,2,9
4089,-2.5100000000000002,0,1,12
4090,-2.41,0,3,10
4091,-2.3,0,1,11
4092,1.9999999999999976,1,0,15
4093,-2.5100000000000002,0,1,12
4094,-2.5,0,1,12
4095,-2.43,0,2,11
4096,-2.5100000000000002,0,1,12
4097,-2.5100000000000002,0,1,12
4098,-2.31,0,1,11
4099,-2.91,0,1,14
4100,-2.5,0,1,12
4101,-2.5,0,1,12
4102,-2.9000000000000004,0,1,14
4103,-2.7,0,1,13
4104,-2.5,0,1,12
4105,-2.5,0,1,12
4106,-2.5,0,1,12
4107,-2.21,0,2,10
4108,-2.5,0,1,12
4109,-3.3000000000000007,0,1,16
4110,-2.21,0,2,10
4111,-3.1100000000000008,0,1,15
4112,-2.5,0,1,12
4113,-2.7,0,1,13
4114,-2.5,0,1,12
4115,-2.5,0,1,12
4116,2.3999999999999977,1,0,13
4117,-2.5,0,1,12
4118,-2.5,0,1,12
4119,-2.7,0,1,13
4120,-2.24,0,2,10
4121,-2.5,0,1,12
4122,-2.3200000000000003,0,3,10
4123,-2.3,0,1,11
4124,-2.5,0,1,12
4125,-2.52,0,1,12
4126,-2.5000000000000004,0,1,12
4127,-2.5,0,1,12
4128,-2.35,0,1,11
4129,-2.5300000000000002,0,1,12
4130,2.2899999999999983,2,1,12
4131,-2.5,0,1,12
4132,-2.21,0,2,10
4133,-2.5000000000000004,0,1,12
4134,-2.7,0,1,13
4135,-2.5100000000000002,0,1,12
4136,-2.51,0,1,12
4137,-2.5100000000000002,0,1,12
4138,-2.3,0,1,11
4139,-2.7,0,1,13
4140,-2.5,0,1,12
4141,-3.3000000000000007,0,1,16
4142,2.489999999999998,1,1,12
4143,2.6899999999999995,1,1,11
4144,2.869999999999999,1,3,9
4145,-2.23,0,2,10
4146,2.889999999999998,1,1,10
4147,-2.5,0,1,12
4148,1.9999999999999976,1,0,15
4149,-2.5100000000000002,0,1,12
4150,-2.5000000000000004,0,1,12
4151,-2.5,0,1,12
4152,1.9899999999999978,1,0,15
4153,-2.5,0,1,12
4154,-2.5,0,1,12
4155,-2.5,0,1,12
4156,-2.5,0,1,12
4157,-2.5,0,1,12
4158,-2.3,0,1,11
4159,-2.4200000000000004,0,2,11
4160,-2.9000000000000004,0,1,14
4161,1.9899999999999978,1,0,15
4162,-2.3,0,1,11
4163,-2.5,0,1,12
4164,-2.6200000000000006,0,2,12
4165,-3.610000000000001,0,2,17
4166,-2.5,0,1,12
4167,-2.21,0,2,10
4168,-2.5,0,1,12
4169,-2.3,0,1,11
4170,-2.3,0,1,11
4171,-2.7,0,2,12
4172,2.289999999999998,1,1,13
4173,-2.01,0,2,9
4174,-2.3,0,1,11
4175,-2.5,0,1,12
4176,-2.5100000000000002,0,1,12
4177,-2.5100000000000002,0,1,12
4178,-2.5100000000000002,0,1,12
4179,-3.1000000000000005,0,1,15
4180,-3.1000000000000005,0,1,15
4181,-2.5,0,1,12
4182,-2.6999999999999997,0,1,13
4183,-2.4099999999999997,0,2,11
4184,2.2899999999999983,1,1,13
4185,-2.3,0,1,11
4186,-2.5,0,1,12
4187,-2.5100000000000002,0,1,12
4188,2.889999999999999,1,1,10
4189,1.9999999999999976,1,0,15
4190,-2.6200000000000006,0,2,12
4191,-2.5100000000000002,0,1,12
4192,-2.5,0,1,12
4193,-2.0999999999999996,0,1,10
4194,-3.6100000000000008,0,2,17
4195,-2.3,0,1,11
4196,-2.5100000000000002,0,1,12
4197,-2.21,0,2,10
4198,-3.700000000000001,0,1,18
4199,-2.5100000000000002,0,1,12
4200,-2.5,0,1,12
4201,-2.32,0,1,11
4202,-2.9,0,1,14
4203,-2.7,0,1,13
4204,-3.500000000000001,0,1,17
4205,-2.5,0,1,12
4206,-2.31,0,1,11
4207,-2.31,0,1,11
4208,-2.5,0,1,12
4209,1.6799999999999984,1,1,16
4210,-2.5,0,1,12
4211,-2.5,0,1,12
4212,-2.5100000000000002,0,1,12
4213,-2.31,0,1,11
4214,-2.5,0,1,12
4215,-2.3,0,1,11
4216,1.9899999999999978,1,0,15
4217,-2.3,0,1,11
4218,-2.5,0,1,12
4219,2.2899999999999983,1,1,13
4220,-2.31,0,1,11
4221,-2.5,0,1,12
4222,-2.3,0,1,11
4223,2.8899999999999992,1,1,10
4224,2.289999999999998,1,1,13
4225,-2.5,0,1,12
4226,-2.5,0,1,12
4227,-2.7,0,1,13
4228,-2.5,0,1,12
4229,-2.5100000000000002,0,1,12
4230,-2.5300000000000002,0,1,12
4231,-2.21,0,2,10
4232,-2.5,0,1,12
4233,-2.31,0,1,11
4234,-2.3,0,1,11
4235,-2.51,0,1,12
4236,-2.5,0,1,12
4237,3.09,1,1,9
4238,-2.5,0,1,12
4239,-2.5100000000000002,0,1,12
4240,-2.5,0,1,12
4241,-2.32,0,1,11
4242,-2.5,0,1,12
4243,-2.5,0,1,12
4244,2.3999999999999977,1,0,13
4245,2.889999999999998,1,1,10
4246,-2.3,0,1,11
4247,-2.41,0,2,11
4248,-2.5,0,1,12
4249,2.7799999999999994,1,2,10
4250,-2.6999999999999997,0,1,13
4251,-2.9,0,1,14
4252,1.9999999999999976,1,0,15
4253,-3.500000000000001,0,1,17
4254,-2.5,0,1,12
4255,-2.3,0,1,11
4256,-2.7000000000000006,0,1,13
4257,-2.7,0,1,13
4258,-2.21,0,2,10
4259,-2.9000000000000004,0,1,14
4260,-2.21,0,2,10
4261,-2.5,0,1,12
4262,-2.5,0,1,12
4263,-2.3,0,1,11
4264,-2.0999999999999996,0,1,10
4265,-2.6200000000000006,0,2,12
4266,-3.700000000000001,0,1,18
4267,-2.72,0,1,13
4268,2.1999999999999975,1,0,14
4269,-2.5100000000000002,0,1,12
4270,-2.5100000000000002,0,1,12
4271,-2.62,0,2,12
4272,-2.5,0,1,12
4273,-2.23,0,2,10
4274,-2.4999999999999996,0,1,12
4275,-2.7000000000000006,0,1,13
4276,-2.5,0,1,12
4277,-3.9000000000000012,0,1,19
4278,-2.3,0,1,11
4279,-2.9000000000000004,0,1,14
4280,2.1999999999999975,1,0,14
4281,-2.3,0,1,11
4282,-2.52,0,1,12
4283,2.1999999999999975,1,0,14
4284,-3.500000000000001,0,1,17
4285,1.8699999999999986,1,1,15
4286,1.9999999999999976,1,0,15
4287,-2.02,0,2,9
4288,1.9999999999999976,1,0,15
4289,-2.5500000000000003,0,1,12
4290,1.4899999999999978,1,1,17
4291,-2.5,0,1,12
4292,-2.5,0,1,12
4293,-3.700000000000001,0,1,18
4294,-2.31,0,1,11
4295,-2.21,0,2,10
4296,-2.5100000000000002,0,1,12
4297,-2.5,0,1,12
4298,-2.5,0,1,12
4299,-2.5,0,1,12
4300,-2.5100000000000002,0,1,12
4301,1.7999999999999985,1,0,16
4302,-2.5,0,1,12
4303,-2.5,0,1,12
4304,-2.5,0,1,12
4305,1.9999999999999976,1,0,15
4306,-2.3,0,1,11
4307,1.9999999999999976,1,0,15
4308,-2.51,0,1,12
4309,-2.5,0,1,12
4310,-2.6999999999999997,0,1,13
4311,-2.5,0,1,12
4312,-2.7100000000000004,0,1,13
4313,1.3999999999999977,1,0,18
4314,-2.5100000000000002,0,1,12
4315,-3.9000000000000012,0,1,19
4316,-2.5,0,1,12
4317,-2.21,0,2,10
4318,-2.3,0,1,11
4319,-3.1000000000000005,0,1,15
4320,-2.3,0,1,11
4321,-2.5,0,1,12
4322,-2.61,0,2,12
4323,-2.5100000000000002,0,1,12
4324,-2.5100000000000002,0,1,12
4325,-2.3,0,1,11
4326,-2.23,0,2,10
4327,-2.4100000000000006,0,2,11
4328,-2.5,0,1,12
4329,-2.5,0,1,12
4330,-2.5,0,1,12
4331,-3.7100000000000013,0,1,18
4332,-2.9000000000000004,0,1,14
4333,-2.5,0,1,12
4334,-2.21,0,2,10
4335,-2.5,0,1,12
4336,-2.3,0,1,11
4337,-2.5100000000000002,0,1,12
4338,1.799999999999998,1,0,16
4339,-2.4200000000000004,0,2,11
4340,-2.6100000000000003,0,2,12
4341,-2.7000000000000006,0,1,13
4342,-2.7000000000000006,0,1,13
4343,-2.5,0,1,12
4344,-2.31,0,1,11
4345,-2.6100000000000003,0,2,12
4346,-2.7,0,2,12
4347,1.9999999999999976,1,0,15
4348,-2.6200000000000006,0,2,12
4349,-3.0200000000000005,0,2,14
4350,-2.5,0,1,12
4351,2.07,1,1,14
4352,-2.31,0,1,11
4353,-2.5,0,1,12
4354,-2.5,0,1,12
4355,2.1999999999999975,1,0,14
4356,-2.5,0,1,12
4357,-2.51,0,1,12
4358,-2.5100000000000002,0,1,12
4359,-2.5,0,1,12
4360,-2.5,0,1,12
4361,-2.52,0,1,12
4362,-3.5000000000000004,0,1,17
4363,-2.05,0,2,9
4364,-2.3,0,1,11
4365,-3.700000000000001,0,1,18
4366,1.9999999999999976,1,0,15
4367,2.78,1,2,10
4368,-2.3,0,1,11
4369,-2.41,0,2,11
4370,-2.5,0,1,12
4371,1.7999999999999976,1,0,16
4372,-2.5,0,1,12
4373,-2.5,0,1,12
4374,-2.33,0,1,11
4375,-2.3,0,1,11
4376,-2.0999999999999996,0,1,10
4377,-2.5100000000000002,0,1,12
4378,-2.3,0,1,11
4379,2.589999999999998,1,0,12
4380,-2.5,0,1,12
4381,-2.5,0,1,12
4382,-3.1000000000000005,0,1,15
4383,-2.5,0,1,12
4384,-2.5100000000000002,0,1,12
4385,-3.700000000000001,0,1,18
4386,-2.5100000000000002,0,1,12
4387,-2.5100000000000002,0,1,12
4388,-2.5,0,1,12
4389,-2.0999999999999996,0,1,10
4390,-2.4099999999999997,0,2,11
4391,-3.9000000000000012,0,1,19
4392,1.799999999999998,1,0,16
4393,-2.5,0,1,12
4394,-2.42,0,2,11
4395,-2.21,0,2,10
4396,-2.5,0,1,12
4397,-2.7,0,1,13
4398,-2.5,0,1,12
4399,-2.5100000000000002,0,1,12
4400,2.1899999999999977,1,0,14
