episode,total_reward
1365,111.72084787487984
1366,114.23070591688156
1367,66.66191655397415
1368,117.70145472884178
1369,116.142813205719
1370,142.6726427078247
1371,71.4675278365612
1372,136.2015519142151
1373,72.16434082388878
1374,159.11369556188583
1375,102.9441145658493
1376,96.16090402007103
1377,81.29071658849716
1378,111.06181105971336
1379,108.22618952393532
1380,126.85774487257004
1381,88.79367086291313
1382,125.48116791248322
1383,81.42786222696304
1384,106.91469749808311
1385,69.88372913002968
1386,151.00846177339554
1387,107.20843797922134
1388,97.10535544157028
1389,112.78186923265457
1390,114.47860077023506
1391,112.47168949246407
1392,101.74208509922028
1393,101.9308725297451
1394,121.550546169281
1395,120.0642803311348
1396,112.03342694044113
1397,174.20778858661652
1398,102.17788204550743
1399,112.40224361419678
1400,125.19521075487137
1401,104.28025272488594
1402,105.62420690059662
1403,108.86947801709175
1404,112.26964700222015
1405,64.69843170046806
1406,124.93459188938141
1407,89.431486338377
1408,115.43493029475212
1409,130.72281062602997
1410,157.53303176164627
1411,149.30110627412796
1412,134.3758206665516
1413,94.49244004487991
1414,108.59465897083282
1415,129.77421933412552
1416,129.93395495414734
1417,76.2600331902504
1418,113.10212579369545
1419,99.05312207341194
1420,85.04487633705139
1421,131.70865359902382
1422,90.33185589313507
1423,87.73472681641579
1424,113.63403603434563
1425,152.94162464141846
1426,59.46926476061344
1427,67.49434211850166
1428,153.1303396821022
1429,148.0035834312439
1430,92.33604797720909
1431,124.38543513417244
1432,87.76402354240417
1433,124.2518424987793
1434,95.75607490539551
1435,128.27011993527412
1436,73.84702581167221
1437,114.21786883473396
1438,123.57195401191711
1439,102.17081952095032
1440,125.28379666805267
1441,103.88595679402351
1442,74.96230253577232
1443,123.28076446056366
1444,116.08432611823082
1445,104.59152716398239
1446,116.27299565076828
1447,94.36841696500778
1448,106.82652616500854
1449,115.72791230678558
1450,141.4976943731308
1451,120.05467629432678
1452,87.44818770885468
1453,108.31505346298218
1454,116.69130426645279
1455,148.2852503657341
1456,149.85230386257172
1457,120.89002528786659
1458,136.8308584690094
1459,131.218836247921
1460,127.7215276658535
1461,80.7556888461113
1462,88.07546865940094
1463,97.87652423977852
1464,132.20329815149307
1465,99.04684960842133
1466,80.4257555603981
1467,144.0948536992073
1468,121.33750769495964
1469,160.67363268136978
1470,117.33401384949684
1471,126.80037173628807
1472,107.4929087460041
1473,93.75858324766159
1474,97.99742528796196
1475,107.00287529826164
1476,103.03604471683502
1477,131.4180069565773
1478,133.17401933670044
1479,86.00545328855515
1480,129.51401361823082
1481,84.69693386554718
1482,88.08824527263641
1483,102.57835566997528
1484,100.1315484046936
1485,58.27661865949631
1486,77.94205978512764
1487,131.01660734415054
1488,160.23483139276505
1489,95.50903776288033
1490,85.33397334814072
1491,101.37173020839691
1492,42.780974954366684
1493,119.31445488333702
1494,125.05378612875938
1495,140.842635512352
1496,137.77754271030426
1497,116.88403975963593
1498,128.59094640612602
1499,102.81902334094048
1500,85.38943368196487
1501,106.3780383169651
1502,131.02003881335258
1503,137.0185043811798
1504,139.2946436405182
1505,95.27094373106956
1506,76.40132704377174
1507,127.72194692492485
1508,119.72662827372551
1509,114.66790834069252
1510,82.5005390048027
1511,107.89178204536438
1512,121.97213786840439
1513,119.36387959122658
1514,95.94230729341507
1515,129.52391210198402
1516,96.65857860445976
1517,118.25061595439911
1518,123.36723789572716
1519,127.12023386359215
1520,110.76901423931122
1521,115.81000837683678
1522,130.03333634138107
1523,90.29061642289162
1524,103.87110242247581
1525,78.72932079434395
1526,122.38722616434097
1527,114.20769968628883
1528,154.4750685095787
1529,128.08255767822266
1530,98.55121544003487
1531,101.00661751627922
1532,92.63912239670753
1533,131.4521086513996
1534,144.4060754776001
1535,141.70973217487335
1536,103.33767279982567
1537,99.88865476846695
1538,99.70597830414772
1539,124.13208377361298
1540,132.96588218212128
1541,139.8937383890152
1542,116.27729219198227
1543,120.48422881960869
1544,126.08264017105103
1545,97.52552452683449
1546,119.7788645029068
1547,85.67458599805832
1548,99.79507920145988
1549,89.86273556947708
1550,125.54366162419319
1551,109.98715114593506
1552,67.95208391547203
1553,142.83788174390793
1554,137.2216666340828
1555,109.8376422226429
1556,99.30795279145241
1557,118.09660783410072
1558,92.03642848134041
1559,86.75458958745003
1560,59.45147976279259
1561,85.70390263199806
1562,73.10170421004295
1563,118.59802275896072
1564,117.201056599617
1565,160.8170906305313
1566,111.9686815738678
1567,132.72984343767166
1568,83.55072224140167
1569,87.53231927752495
1570,95.80520752072334
1571,119.06480169296265
1572,86.84992027282715
1573,124.21222278475761
1574,110.54758867621422
1575,100.79592469334602
1576,55.34644503891468
1577,137.7744596004486
1578,140.8858606815338
1579,72.8163594007492
1580,149.16352009773254
1581,141.22611260414124
1582,82.1532174050808
1583,132.85650432109833
1584,111.49495667219162
1585,129.90146988630295
1586,75.64471650123596
1587,134.51348793506622
1588,88.95067808032036
1589,98.74088636040688
1590,86.89478984475136
1591,133.55668103694916
1592,69.86744293570518
1593,85.59695422649384
1594,110.29717865586281
1595,143.995372235775
1596,66.90891861915588
1597,46.22876676917076
1598,162.30127811431885
1599,90.36431759595871
1600,104.42412096261978
1601,99.85423818230629
1602,91.38141298294067
1603,107.57971313595772
1604,99.4039457142353
1605,106.59046950936317
1606,82.31941846013069
1607,116.45251548290253
1608,90.51223140954971
1609,131.04361182451248
1610,103.75246205925941
1611,149.88260847330093
1612,112.08474546670914
1613,88.07826793193817
1614,107.61035922169685
1615,112.45981630682945
1616,75.5794982612133
1617,90.8107437491417
1618,110.93399646878242
1619,86.17749240994453
1620,126.47930461168289
1621,118.34039205312729
1622,120.84340390563011
1623,106.96401759982109
1624,91.81661039590836
1625,115.78291195631027
1626,131.14431190490723
1627,132.34033769369125
1628,133.09416660666466
1629,124.93515425920486
1630,134.5528969168663
1631,96.70226311683655
1632,112.7270904481411
1633,107.92167940735817
1634,75.96843910217285
1635,70.97019305825233
1636,133.20654797554016
1637,137.45782524347305
1638,79.07097145915031
1639,87.26137048006058
1640,120.97438353300095
1641,91.28475740551949
1642,86.96097457408905
1643,63.19689863920212
1644,99.389170140028
1645,122.77608025074005
1646,117.30450370907784
1647,84.84482130408287
1648,117.0758790075779
1649,94.56988728046417
1650,96.31458467245102
1651,112.5536336004734
1652,57.59101618826389
1653,126.59571570158005
1654,103.93776643276215
1655,131.32889419794083
1656,128.35251119732857
1657,131.44416826963425
1658,92.60762831568718
1659,116.86262506246567
1660,99.48948365449905
1661,110.19234219193459
1662,93.85890781879425
1663,72.81645613908768
1664,77.00369898974895
1665,118.00133031606674
1666,81.49733659625053
